27-02-2023 08:00:05.768;AwmDetectorLog;NOTIDENTIFIED;541411201;3
27-02-2023 08:00:05.893;AwmDetectorLog;NOTIDENTIFIED;541411204;3
27-02-2023 08:00:11.017;AwmDetectorLog;NOTIDENTIFIED;541411207;3
27-02-2023 08:00:16.097;AwmDetectorLog;NOTIDENTIFIED;541411210;3
27-02-2023 08:00:16.228;AwmDetectorLog;NOTIDENTIFIED;541411213;3
27-02-2023 08:00:21.363;AwmDetectorLog;NOTIDENTIFIED;541411216;3
27-02-2023 08:00:21.378;AwmDetectorLog;NOTIDENTIFIED;541411219;3
27-02-2023 08:00:26.554;AwmDetectorLog;NOTIDENTIFIED;541411222;3
27-02-2023 08:00:31.644;AwmDetectorLog;NOTIDENTIFIED;541411226;4
27-02-2023 08:00:31.776;AwmDetectorLog;NOTIDENTIFIED;541411229;3
27-02-2023 08:00:36.785;AwmDetectorLog;NOTIDENTIFIED;541411232;3
27-02-2023 08:00:36.911;AwmDetectorLog;NOTIDENTIFIED;541411235;3
27-02-2023 08:00:42.001;AwmDetectorLog;NOTIDENTIFIED;541411238;3
27-02-2023 08:00:42.133;AwmDetectorLog;NOTIDENTIFIED;541411241;3
27-02-2023 08:00:47.215;AwmDetectorLog;NOTIDENTIFIED;541411244;3
27-02-2023 08:00:52.297;AwmDetectorLog;NOTIDENTIFIED;541411247;3
27-02-2023 08:00:52.429;AwmDetectorLog;NOTIDENTIFIED;541411250;3
27-02-2023 08:00:57.575;AwmDetectorLog;NOTIDENTIFIED;541411253;3
27-02-2023 08:00:57.590;AwmDetectorLog;NOTIDENTIFIED;541411256;3
27-02-2023 08:01:02.780;AwmDetectorLog;NOTIDENTIFIED;541411259;3
27-02-2023 08:01:07.872;AwmDetectorLog;NOTIDENTIFIED;541411262;3
27-02-2023 08:01:08.009;AwmDetectorLog;NOTIDENTIFIED;541411265;3
27-02-2023 08:01:13.026;AwmDetectorLog;NOTIDENTIFIED;541411269;4
27-02-2023 08:01:13.164;AwmDetectorLog;NOTIDENTIFIED;541411272;3
27-02-2023 08:01:18.254;AwmDetectorLog;NOTIDENTIFIED;541411275;3
27-02-2023 08:01:23.343;AwmDetectorLog;NOTIDENTIFIED;541411278;3
27-02-2023 08:01:23.474;AwmDetectorLog;NOTIDENTIFIED;541411281;3
27-02-2023 08:01:28.598;AwmDetectorLog;NOTIDENTIFIED;541411284;3
27-02-2023 08:01:28.612;AwmDetectorLog;NOTIDENTIFIED;541411287;3
27-02-2023 08:01:33.696;AwmDetectorLog;NOTIDENTIFIED;541411290;3
27-02-2023 08:01:38.893;AwmDetectorLog;NOTIDENTIFIED;541411293;3
27-02-2023 08:01:38.910;AwmDetectorLog;NOTIDENTIFIED;541411296;3
27-02-2023 08:01:44.096;AwmDetectorLog;NOTIDENTIFIED;541411299;3
27-02-2023 08:01:44.112;AwmDetectorLog;NOTIDENTIFIED;541411302;3
27-02-2023 08:01:49.223;AwmDetectorLog;NOTIDENTIFIED;541411305;3
27-02-2023 08:01:54.320;AwmDetectorLog;NOTIDENTIFIED;541411308;3
27-02-2023 08:01:54.453;AwmDetectorLog;NOTIDENTIFIED;541411312;4
27-02-2023 08:01:59.538;AwmDetectorLog;NOTIDENTIFIED;541411315;3
27-02-2023 08:01:59.670;AwmDetectorLog;NOTIDENTIFIED;541411318;3
27-02-2023 08:02:04.795;AwmDetectorLog;NOTIDENTIFIED;541411321;3
27-02-2023 08:02:04.812;AwmDetectorLog;NOTIDENTIFIED;541411324;3
27-02-2023 08:02:09.993;AwmDetectorLog;NOTIDENTIFIED;541411327;3
27-02-2023 08:02:15.083;AwmDetectorLog;NOTIDENTIFIED;541411330;3
27-02-2023 08:02:15.214;AwmDetectorLog;NOTIDENTIFIED;541411333;3
27-02-2023 08:02:20.212;AwmDetectorLog;NOTIDENTIFIED;541411336;3
27-02-2023 08:03:06.810;AwmDetectorLog;NOTIDENTIFIED;541411382;3
27-02-2023 08:03:06.936;AwmDetectorLog;NOTIDENTIFIED;541411385;3
27-02-2023 08:03:11.935;AwmDetectorLog;NOTIDENTIFIED;541411388;3
27-02-2023 08:03:17.081;AwmDetectorLog;NOTIDENTIFIED;541411391;3
27-02-2023 08:03:17.213;AwmDetectorLog;NOTIDENTIFIED;541411395;4
27-02-2023 08:03:22.303;AwmDetectorLog;NOTIDENTIFIED;541411398;3
27-02-2023 08:03:22.436;AwmDetectorLog;NOTIDENTIFIED;541411401;3
27-02-2023 08:03:27.525;AwmDetectorLog;NOTIDENTIFIED;541411404;3
27-02-2023 08:03:32.561;AwmDetectorLog;NOTIDENTIFIED;541411407;3
27-02-2023 08:03:32.695;AwmDetectorLog;NOTIDENTIFIED;541411410;3
27-02-2023 08:03:37.782;AwmDetectorLog;NOTIDENTIFIED;541411413;3
27-02-2023 08:03:37.915;AwmDetectorLog;NOTIDENTIFIED;541411416;3
27-02-2023 08:03:43.010;AwmDetectorLog;NOTIDENTIFIED;541411419;3
27-02-2023 08:03:48.100;AwmDetectorLog;NOTIDENTIFIED;541411422;3
27-02-2023 08:03:48.266;AwmDetectorLog;NOTIDENTIFIED;541411425;3
27-02-2023 08:03:53.365;AwmDetectorLog;NOTIDENTIFIED;541411428;3
27-02-2023 08:03:53.379;AwmDetectorLog;NOTIDENTIFIED;541411431;3
27-02-2023 08:03:58.463;AwmDetectorLog;NOTIDENTIFIED;541411434;3
27-02-2023 08:04:03.550;AwmDetectorLog;NOTIDENTIFIED;541411438;4
27-02-2023 08:04:03.676;AwmDetectorLog;NOTIDENTIFIED;541411441;3
27-02-2023 08:04:08.806;AwmDetectorLog;NOTIDENTIFIED;541411444;3
27-02-2023 08:04:08.938;AwmDetectorLog;NOTIDENTIFIED;541411447;3
27-02-2023 08:04:14.040;AwmDetectorLog;NOTIDENTIFIED;541411450;3
27-02-2023 08:04:14.054;AwmDetectorLog;NOTIDENTIFIED;541411453;3
27-02-2023 08:04:19.240;AwmDetectorLog;NOTIDENTIFIED;541411456;3
27-02-2023 08:04:24.340;AwmDetectorLog;NOTIDENTIFIED;541411459;3
27-02-2023 08:04:24.499;AwmDetectorLog;NOTIDENTIFIED;541411462;3
27-02-2023 08:04:29.485;AwmDetectorLog;NOTIDENTIFIED;541411465;3
27-02-2023 08:04:29.617;AwmDetectorLog;NOTIDENTIFIED;541411468;3
27-02-2023 08:04:34.700;AwmDetectorLog;NOTIDENTIFIED;541411471;3
27-02-2023 08:04:39.784;AwmDetectorLog;NOTIDENTIFIED;541411474;3
27-02-2023 08:04:39.913;AwmDetectorLog;NOTIDENTIFIED;541411477;3
27-02-2023 08:04:45.042;AwmDetectorLog;NOTIDENTIFIED;541411481;4
27-02-2023 08:04:45.174;AwmDetectorLog;NOTIDENTIFIED;541411484;3
27-02-2023 08:04:50.176;AwmDetectorLog;NOTIDENTIFIED;541411487;3
27-02-2023 08:04:55.279;AwmDetectorLog;NOTIDENTIFIED;541411490;3
27-02-2023 08:04:55.403;AwmDetectorLog;NOTIDENTIFIED;541411493;3
27-02-2023 08:05:00.520;AwmDetectorLog;NOTIDENTIFIED;541411496;3
27-02-2023 08:05:00.653;AwmDetectorLog;NOTIDENTIFIED;541411499;3
27-02-2023 08:05:05.743;AwmDetectorLog;NOTIDENTIFIED;541411502;3
27-02-2023 08:05:10.828;AwmDetectorLog;NOTIDENTIFIED;541411505;3
27-02-2023 08:05:10.959;AwmDetectorLog;NOTIDENTIFIED;541411508;3
27-02-2023 08:05:16.050;AwmDetectorLog;NOTIDENTIFIED;541411511;3
27-02-2023 08:05:16.183;AwmDetectorLog;NOTIDENTIFIED;541411514;3
27-02-2023 08:05:21.204;AwmDetectorLog;NOTIDENTIFIED;541411517;3
27-02-2023 08:05:26.293;AwmDetectorLog;NOTIDENTIFIED;541411521;4
27-02-2023 08:05:26.417;AwmDetectorLog;NOTIDENTIFIED;541411524;3
27-02-2023 08:05:31.502;AwmDetectorLog;NOTIDENTIFIED;541411527;3
27-02-2023 08:05:31.634;AwmDetectorLog;NOTIDENTIFIED;541411530;3
27-02-2023 08:05:36.774;AwmDetectorLog;NOTIDENTIFIED;541411533;3
