26-02-2023 08:00:05.296;MainLog;TV ON
26-02-2023 08:00:05.418;MainLog;Remove handlers
26-02-2023 08:02:20.465;MainLog;TV OFF
26-02-2023 08:03:07.022;MainLog;TV ON
26-02-2023 08:03:07.149;MainLog;Remove handlers
26-02-2023 08:07:20.234;MainLog;TV OFF
26-02-2023 08:08:07.089;MainLog;TV ON
26-02-2023 08:08:07.209;MainLog;Remove handlers
26-02-2023 08:16:24.350;MainLog;TV OFF
26-02-2023 08:20:06.249;MainLog;TV ON
26-02-2023 08:20:06.374;MainLog;Remove handlers
26-02-2023 09:00:20.006;MainLog;TV OFF
26-02-2023 09:01:06.663;MainLog;TV ON
26-02-2023 09:01:06.795;MainLog;Remove handlers
26-02-2023 14:00:22.497;MainLog;TV OFF
26-02-2023 15:00:08.832;MainLog;TV ON
26-02-2023 15:00:08.954;MainLog;Remove handlers
26-02-2023 15:15:09.196;MainLog;TV OFF
26-02-2023 15:20:04.612;MainLog;TV ON
26-02-2023 15:20:04.733;MainLog;Remove handlers
26-02-2023 15:23:05.798;MainLog;TV OFF
26-02-2023 15:30:05.155;MainLog;TV ON
26-02-2023 15:30:05.275;MainLog;Remove handlers
26-02-2023 15:40:05.447;MainLog;TV OFF
26-02-2023 16:00:05.985;MainLog;TV ON
26-02-2023 16:00:06.106;MainLog;Remove handlers
26-02-2023 16:01:08.139;MainLog;TV OFF
26-02-2023 16:02:05.599;MainLog;TV ON
26-02-2023 16:02:05.714;MainLog;Remove handlers
26-02-2023 16:03:07.748;MainLog;TV OFF
26-02-2023 16:04:04.105;MainLog;TV ON
26-02-2023 16:04:04.225;MainLog;Remove handlers
26-02-2023 16:05:06.261;MainLog;TV OFF
26-02-2023 16:06:08.508;MainLog;TV ON
26-02-2023 16:06:08.638;MainLog;Remove handlers
26-02-2023 16:07:05.669;MainLog;TV OFF
26-02-2023 16:08:07.914;MainLog;TV ON
26-02-2023 16:08:08.034;MainLog;Remove handlers
26-02-2023 16:09:10.067;MainLog;TV OFF
26-02-2023 16:10:06.322;MainLog;TV ON
26-02-2023 16:10:06.458;MainLog;Remove handlers
26-02-2023 16:11:08.491;MainLog;TV OFF
26-02-2023 16:12:05.545;MainLog;TV ON
26-02-2023 16:12:05.670;MainLog;Remove handlers
26-02-2023 16:13:07.700;MainLog;TV OFF
26-02-2023 16:14:04.659;MainLog;TV ON
26-02-2023 16:14:04.783;MainLog;Remove handlers
26-02-2023 16:15:06.814;MainLog;TV OFF
26-02-2023 16:16:09.670;MainLog;TV ON
26-02-2023 16:16:09.789;MainLog;Remove handlers
26-02-2023 16:17:05.821;MainLog;TV OFF
26-02-2023 16:18:08.073;MainLog;TV ON
26-02-2023 16:18:08.199;MainLog;Remove handlers
26-02-2023 16:19:05.256;MainLog;TV OFF
26-02-2023 16:20:07.605;MainLog;TV ON
26-02-2023 16:20:07.726;MainLog;Remove handlers
26-02-2023 16:21:09.760;MainLog;TV OFF
26-02-2023 16:22:07.017;MainLog;TV ON
26-02-2023 16:22:07.137;MainLog;Remove handlers
26-02-2023 16:23:09.167;MainLog;TV OFF
26-02-2023 16:24:05.523;MainLog;TV ON
26-02-2023 16:24:05.643;MainLog;Remove handlers
26-02-2023 16:25:07.674;MainLog;TV OFF
26-02-2023 16:26:04.638;MainLog;TV ON
26-02-2023 16:26:04.758;MainLog;Remove handlers
26-02-2023 16:27:06.790;MainLog;TV OFF
26-02-2023 16:28:08.650;MainLog;TV ON
26-02-2023 16:28:08.768;MainLog;Remove handlers
26-02-2023 16:29:05.799;MainLog;TV OFF
26-02-2023 16:30:08.046;MainLog;TV ON
26-02-2023 16:30:08.174;MainLog;Remove handlers
26-02-2023 16:59:07.644;MainLog;TV OFF
26-02-2023 19:00:06.624;MainLog;TV ON
26-02-2023 19:00:06.743;MainLog;Remove handlers
26-02-2023 23:55:11.492;MainLog;TV OFF
