05-03-2023 00:01:13.814;AudioMatchingMemoryUsage;997298176;6815744;3170176;3645568
05-03-2023 00:31:13.816;AudioMatchingMemoryUsage;1060270080;6815744;3169864;3645880
05-03-2023 01:01:13.817;AudioMatchingMemoryUsage;1000853504;6815744;3169824;3645920
05-03-2023 01:31:13.823;AudioMatchingMemoryUsage;980430848;6815744;3169880;3645864
05-03-2023 02:01:13.814;AudioMatchingMemoryUsage;1092820992;6815744;3169672;3646072
05-03-2023 02:31:13.819;AudioMatchingMemoryUsage;980963328;6815744;3169416;3646328
05-03-2023 03:01:13.818;AudioMatchingMemoryUsage;1024913408;6815744;3169136;3646608
05-03-2023 03:31:13.822;AudioMatchingMemoryUsage;1003618304;6815744;3171072;3644672
05-03-2023 04:01:13.815;AudioMatchingMemoryUsage;1032343552;6815744;3170976;3644768
05-03-2023 04:31:13.816;AudioMatchingMemoryUsage;1064398848;6815744;3170672;3645072
05-03-2023 05:00:56.219;AudioMatchingMemoryUsage;1006505984;6815744;3169616;3646128
05-03-2023 05:31:13.821;AudioMatchingMemoryUsage;1028780032;6815744;3170528;3645216
05-03-2023 06:01:13.815;AudioMatchingMemoryUsage;1024049152;6815744;3170424;3645320
05-03-2023 06:31:13.836;AudioMatchingMemoryUsage;1002500096;6815744;3169808;3645936
05-03-2023 07:01:13.820;AudioMatchingMemoryUsage;990154752;6815744;3168936;3646808
05-03-2023 07:31:13.819;AudioMatchingMemoryUsage;979161088;6815744;3169712;3646032
05-03-2023 08:01:13.819;AudioMatchingMemoryUsage;1051222016;6815744;3169616;3646128
05-03-2023 08:31:13.815;AudioMatchingMemoryUsage;1001689088;6815744;3169296;3646448
05-03-2023 09:01:13.816;AudioMatchingMemoryUsage;992964608;6815744;3169336;3646408
05-03-2023 09:31:13.815;AudioMatchingMemoryUsage;1015828480;6815744;3169608;3646136
05-03-2023 10:01:13.821;AudioMatchingMemoryUsage;975589376;6815744;3169368;3646376
05-03-2023 10:31:13.827;AudioMatchingMemoryUsage;969359360;6815744;3169128;3646616
05-03-2023 11:01:13.824;AudioMatchingMemoryUsage;947326976;6815744;3170512;3645232
05-03-2023 11:31:13.822;AudioMatchingMemoryUsage;972652544;6815744;3170616;3645128
05-03-2023 12:01:13.821;AudioMatchingMemoryUsage;1005387776;6815744;3170536;3645208
05-03-2023 12:31:13.816;AudioMatchingMemoryUsage;1008386048;6815744;3170224;3645520
05-03-2023 13:01:13.822;AudioMatchingMemoryUsage;973008896;6815744;3170088;3645656
05-03-2023 13:31:13.830;AudioMatchingMemoryUsage;971452416;6815744;3170208;3645536
05-03-2023 14:01:00.041;AudioMatchingMemoryUsage;993021952;6815744;3169408;3646336
05-03-2023 14:31:13.823;AudioMatchingMemoryUsage;992579584;6815744;3169888;3645856
05-03-2023 15:01:00.046;AudioMatchingMemoryUsage;1000448000;6815744;3170848;3644896
05-03-2023 15:31:13.817;AudioMatchingMemoryUsage;1012547584;6815744;3169312;3646432
05-03-2023 16:01:13.816;AudioMatchingMemoryUsage;997040128;6815744;3169104;3646640
05-03-2023 16:31:13.817;AudioMatchingMemoryUsage;1014153216;6815744;3168888;3646856
05-03-2023 17:01:13.821;AudioMatchingMemoryUsage;1053319168;6815744;3170800;3644944
05-03-2023 17:31:13.815;AudioMatchingMemoryUsage;1003094016;6815744;3170824;3644920
05-03-2023 18:01:13.817;AudioMatchingMemoryUsage;989265920;6815744;3170536;3645208
05-03-2023 18:31:13.818;AudioMatchingMemoryUsage;988516352;6815744;3170288;3645456
05-03-2023 19:01:13.827;AudioMatchingMemoryUsage;1024065536;6815744;3170040;3645704
05-03-2023 19:31:13.815;AudioMatchingMemoryUsage;1016881152;6815744;3170504;3645240
05-03-2023 20:01:13.816;AudioMatchingMemoryUsage;985223168;6815744;3170120;3645624
05-03-2023 20:31:13.817;AudioMatchingMemoryUsage;1003335680;6815744;3169920;3645824
