01-03-2023 08:00:06.115;AwmDetectorLog;NOTIDENTIFIED;541584002;3
01-03-2023 08:00:06.132;AwmDetectorLog;NOTIDENTIFIED;541584005;3
01-03-2023 08:00:11.331;AwmDetectorLog;NOTIDENTIFIED;541584008;3
01-03-2023 08:00:16.361;AwmDetectorLog;NOTIDENTIFIED;541584011;3
01-03-2023 08:00:16.493;AwmDetectorLog;NOTIDENTIFIED;541584014;3
01-03-2023 08:00:21.576;AwmDetectorLog;NOTIDENTIFIED;541584017;3
01-03-2023 08:00:21.705;AwmDetectorLog;NOTIDENTIFIED;541584020;3
01-03-2023 08:00:26.802;AwmDetectorLog;NOTIDENTIFIED;541584023;3
01-03-2023 08:00:31.831;AwmDetectorLog;NOTIDENTIFIED;541584026;3
01-03-2023 08:00:31.958;AwmDetectorLog;NOTIDENTIFIED;541584029;3
01-03-2023 08:00:37.059;AwmDetectorLog;NOTIDENTIFIED;541584033;4
01-03-2023 08:00:37.190;AwmDetectorLog;NOTIDENTIFIED;541584036;3
01-03-2023 08:00:42.288;AwmDetectorLog;NOTIDENTIFIED;541584039;3
01-03-2023 08:00:47.407;AwmDetectorLog;NOTIDENTIFIED;541584042;3
01-03-2023 08:00:47.539;AwmDetectorLog;NOTIDENTIFIED;541584045;3
01-03-2023 08:00:52.539;AwmDetectorLog;NOTIDENTIFIED;541584048;3
01-03-2023 08:00:52.665;AwmDetectorLog;NOTIDENTIFIED;541584051;3
01-03-2023 08:00:57.756;AwmDetectorLog;NOTIDENTIFIED;541584054;3
01-03-2023 08:01:02.840;AwmDetectorLog;NOTIDENTIFIED;541584057;3
01-03-2023 08:01:02.972;AwmDetectorLog;NOTIDENTIFIED;541584060;3
01-03-2023 08:01:08.095;AwmDetectorLog;NOTIDENTIFIED;541584063;3
01-03-2023 08:01:08.224;AwmDetectorLog;NOTIDENTIFIED;541584066;3
01-03-2023 08:01:13.317;AwmDetectorLog;NOTIDENTIFIED;541584069;3
01-03-2023 08:01:13.462;AwmDetectorLog;NOTIDENTIFIED;541584072;3
01-03-2023 08:01:18.460;AwmDetectorLog;NOTIDENTIFIED;541584076;4
01-03-2023 08:01:23.571;AwmDetectorLog;NOTIDENTIFIED;541584079;3
01-03-2023 08:01:23.700;AwmDetectorLog;NOTIDENTIFIED;541584082;3
01-03-2023 08:01:28.797;AwmDetectorLog;NOTIDENTIFIED;541584085;3
01-03-2023 08:01:28.928;AwmDetectorLog;NOTIDENTIFIED;541584088;3
01-03-2023 08:01:34.031;AwmDetectorLog;NOTIDENTIFIED;541584091;3
01-03-2023 08:01:39.123;AwmDetectorLog;NOTIDENTIFIED;541584094;3
01-03-2023 08:01:39.255;AwmDetectorLog;NOTIDENTIFIED;541584097;3
01-03-2023 08:01:44.277;AwmDetectorLog;NOTIDENTIFIED;541584100;3
01-03-2023 08:01:44.408;AwmDetectorLog;NOTIDENTIFIED;541584103;3
01-03-2023 08:01:49.502;AwmDetectorLog;NOTIDENTIFIED;541584106;3
01-03-2023 08:01:54.612;AwmDetectorLog;NOTIDENTIFIED;541584109;3
01-03-2023 08:01:54.743;AwmDetectorLog;NOTIDENTIFIED;541584112;3
01-03-2023 08:01:59.762;AwmDetectorLog;NOTIDENTIFIED;541584115;3
01-03-2023 08:01:59.887;AwmDetectorLog;NOTIDENTIFIED;541584119;4
01-03-2023 08:02:04.975;AwmDetectorLog;NOTIDENTIFIED;541584122;3
