04-03-2023 08:00:13.341;SensorsPointerLog;DAC;OPS_7D70;28853;28835;28851;OK;OK;16;2
04-03-2023 08:00:15.587;SensorsPointerLog;PRF;OPS_85A3;28862;28848;28864;OK;OK;16;2
04-03-2023 08:00:17.194;SensorsPointerLog;DAC;OPS_7D70;28868;28851;28867;OK;OK;16;1
04-03-2023 08:00:20.216;SensorsPointerLog;PRF;OPS_85A3;28880;28864;28880;OK;OK;16;0
04-03-2023 08:00:21.414;SensorsPointerLog;DAC;OPS_7D70;28885;28867;28883;OK;OK;16;2
04-03-2023 08:00:23.544;SensorsPointerLog;PRF;OPS_85A3;28894;28880;28896;OK;OK;16;2
04-03-2023 08:00:25.328;SensorsPointerLog;DAC;OPS_7D70;28901;28883;28899;OK;OK;16;2
04-03-2023 08:00:27.683;SensorsPointerLog;PRF;OPS_85A3;28910;28896;28912;OK;OK;16;2
04-03-2023 08:00:29.204;SensorsPointerLog;DAC;OPS_7D70;28916;28899;28915;OK;OK;16;1
04-03-2023 08:00:31.822;SensorsPointerLog;PRF;OPS_85A3;28927;28912;28928;OK;OK;16;1
04-03-2023 08:00:33.380;SensorsPointerLog;DAC;OPS_7D70;28933;28915;28931;OK;OK;16;2
04-03-2023 08:00:36.155;SensorsPointerLog;PRF;OPS_85A3;28944;28928;28944;OK;OK;16;0
04-03-2023 08:00:37.690;SensorsPointerLog;DAC;OPS_7D70;28950;28931;28947;OK;OK;16;3
04-03-2023 08:00:39.785;SensorsPointerLog;PRF;OPS_85A3;28959;28944;28960;OK;OK;16;1
04-03-2023 08:00:41.384;SensorsPointerLog;DAC;OPS_7D70;28965;28947;28963;OK;OK;16;2
04-03-2023 08:00:43.721;SensorsPointerLog;PRF;OPS_85A3;28974;28960;28976;OK;OK;16;2
04-03-2023 08:00:45.279;SensorsPointerLog;DAC;OPS_7D70;28981;28963;28979;OK;OK;16;2
04-03-2023 08:00:47.753;SensorsPointerLog;PRF;OPS_85A3;28991;28976;28992;OK;OK;16;1
04-03-2023 08:00:49.261;SensorsPointerLog;DAC;OPS_7D70;28997;28979;28995;OK;OK;16;2
04-03-2023 08:00:51.689;SensorsPointerLog;PRF;OPS_85A3;29006;28992;29008;OK;OK;16;2
04-03-2023 08:00:53.853;SensorsPointerLog;DAC;OPS_7D70;29015;28995;29011;OK;OK;16;4
04-03-2023 08:00:55.824;SensorsPointerLog;PRF;OPS_85A3;29023;29008;29024;OK;OK;16;1
04-03-2023 08:00:57.252;SensorsPointerLog;DAC;OPS_7D70;29029;29011;29027;OK;OK;16;2
04-03-2023 08:00:59.664;SensorsPointerLog;PRF;OPS_85A3;29038;29024;29040;OK;OK;16;2
04-03-2023 08:01:01.136;SensorsPointerLog;DAC;OPS_7D70;29044;29027;29043;OK;OK;16;1
04-03-2023 08:01:03.803;SensorsPointerLog;PRF;OPS_85A3;29055;29040;29056;OK;OK;16;1
04-03-2023 08:01:05.246;SensorsPointerLog;DAC;OPS_7D70;29060;29043;29059;OK;OK;16;1
04-03-2023 08:01:07.634;SensorsPointerLog;PRF;OPS_85A3;29070;29056;29072;OK;OK;16;2
