18-01-2023 00:00:02.791;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:06.807;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:10.821;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:14.835;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:18.849;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:22.863;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:26.877;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:30.892;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:34.906;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:38.919;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:42.933;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:46.948;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:50.962;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:54.976;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:00:58.991;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:02.998;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:07.012;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:11.026;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:15.035;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:19.049;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:23.064;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:27.079;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:31.092;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:35.105;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:39.119;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:43.128;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:47.141;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:51.155;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:55.164;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:01:59.176;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:03.191;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:07.205;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:11.219;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:15.233;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:19.246;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:23.261;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:27.274;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:31.289;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:35.305;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:39.318;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:43.330;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:47.344;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:51.358;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:55.372;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:02:59.386;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:03:03.400;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:03:07.411;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:03:11.425;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:03:15.440;LAMLog;7; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
18-01-2023 00:03:19.455;LAMLog;7; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
18-01-2023 00:03:23.468;LAMLog;7; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
18-01-2023 00:03:27.481;LAMLog;7; -; -; -; INPUT SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:03:31.497;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:03:35.512;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:03:39.528;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:03:43.541;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:03:47.554;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:03:51.568;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:03:55.575;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:03:59.590;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:03.601;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:07.614;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:11.629;LAMLog;7; -; -; -; INPUT SILENCE; -; -; MATCH; 
18-01-2023 00:04:15.643;LAMLog;7; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
18-01-2023 00:04:19.651;LAMLog;7; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
18-01-2023 00:04:23.665;LAMLog;7; -; -; -; INPUT SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:27.679;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:31.691;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:35.704;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:39.719;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:43.733;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:47.748;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:51.762;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:55.776;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:04:59.790;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:03.805;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:07.818;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:11.830;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:15.843;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:19.858;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:23.871;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:27.882;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:31.896;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
18-01-2023 00:05:35.910;LAMLog;7; -; -; -; BOTH SILENCE; -; -; BOTH SILENCE; 
