17-01-2023 00:00:02.016;AwmDetectorLog;NOTIDENTIFIED;537839998;3
17-01-2023 00:00:02.142;AwmDetectorLog;NOTIDENTIFIED;537840000;9
17-01-2023 00:00:07.226;AwmDetectorLog;NOTIDENTIFIED;537840001;3
17-01-2023 00:00:07.480;AwmDetectorLog;NOTIDENTIFIED;537840004;3
17-01-2023 00:00:12.482;AwmDetectorLog;NOTIDENTIFIED;537840007;3
17-01-2023 00:00:12.612;AwmDetectorLog;NOTIDENTIFIED;537840008;8
17-01-2023 00:00:12.622;AwmDetectorLog;NOTIDENTIFIED;537840010;3
17-01-2023 00:00:17.805;AwmDetectorLog;NOTIDENTIFIED;537840013;3
17-01-2023 00:00:17.938;AwmDetectorLog;NOTIDENTIFIED;537840016;8
17-01-2023 00:00:22.917;AwmDetectorLog;NOTIDENTIFIED;537840017;4
17-01-2023 00:00:23.044;AwmDetectorLog;NOTIDENTIFIED;537840020;3
17-01-2023 00:00:28.164;AwmDetectorLog;NOTIDENTIFIED;537840023;3
17-01-2023 00:00:28.303;AwmDetectorLog;NOTIDENTIFIED;537840024;8
17-01-2023 00:00:28.434;AwmDetectorLog;NOTIDENTIFIED;537840026;3
17-01-2023 00:00:33.430;AwmDetectorLog;NOTIDENTIFIED;537840029;3
17-01-2023 00:00:33.557;AwmDetectorLog;NOTIDENTIFIED;537840032;3
17-01-2023 00:00:38.664;AwmDetectorLog;NOTIDENTIFIED;537840032;8
17-01-2023 00:00:38.796;AwmDetectorLog;NOTIDENTIFIED;537840035;3
17-01-2023 00:00:43.933;AwmDetectorLog;NOTIDENTIFIED;537840038;3
17-01-2023 00:00:44.061;AwmDetectorLog;NOTIDENTIFIED;537840041;9
17-01-2023 00:00:44.075;AwmDetectorLog;NOTIDENTIFIED;537840041;3
17-01-2023 00:00:49.154;AwmDetectorLog;NOTIDENTIFIED;537840044;3
17-01-2023 00:00:49.284;AwmDetectorLog;NOTIDENTIFIED;537840047;3
17-01-2023 00:00:54.400;AwmDetectorLog;NOTIDENTIFIED;537840049;8
17-01-2023 00:00:54.533;AwmDetectorLog;NOTIDENTIFIED;537840050;3
17-01-2023 00:00:54.552;AwmDetectorLog;NOTIDENTIFIED;537840053;3
17-01-2023 00:00:59.657;AwmDetectorLog;NOTIDENTIFIED;537840057;4
17-01-2023 00:00:59.780;AwmDetectorLog;NOTIDENTIFIED;537840057;8
17-01-2023 00:01:04.876;AwmDetectorLog;NOTIDENTIFIED;537840060;3
17-01-2023 00:01:05.005;AwmDetectorLog;NOTIDENTIFIED;537840063;3
17-01-2023 00:01:10.091;AwmDetectorLog;NOTIDENTIFIED;537840065;8
17-01-2023 00:01:10.223;AwmDetectorLog;NOTIDENTIFIED;537840066;3
17-01-2023 00:01:10.351;AwmDetectorLog;NOTIDENTIFIED;537840069;3
17-01-2023 00:01:15.465;AwmDetectorLog;NOTIDENTIFIED;537840072;3
17-01-2023 00:01:15.594;AwmDetectorLog;NOTIDENTIFIED;537840073;8
17-01-2023 00:01:20.582;AwmDetectorLog;NOTIDENTIFIED;537840075;3
17-01-2023 00:01:20.707;AwmDetectorLog;NOTIDENTIFIED;537840078;3
17-01-2023 00:01:25.815;AwmDetectorLog;NOTIDENTIFIED;537840081;3
17-01-2023 00:01:25.948;AwmDetectorLog;NOTIDENTIFIED;537840081;8
17-01-2023 00:01:26.079;AwmDetectorLog;NOTIDENTIFIED;537840084;3
17-01-2023 00:01:31.064;AwmDetectorLog;NOTIDENTIFIED;537840087;3
17-01-2023 00:01:31.195;AwmDetectorLog;NOTIDENTIFIED;537840090;9
17-01-2023 00:01:36.325;AwmDetectorLog;NOTIDENTIFIED;537840090;3
17-01-2023 00:01:36.457;AwmDetectorLog;NOTIDENTIFIED;537840093;3
17-01-2023 00:01:41.563;AwmDetectorLog;NOTIDENTIFIED;537840096;3
17-01-2023 00:01:41.579;AwmDetectorLog;NOTIDENTIFIED;537840098;8
17-01-2023 00:01:41.704;AwmDetectorLog;NOTIDENTIFIED;537840100;4
17-01-2023 00:01:46.788;AwmDetectorLog;NOTIDENTIFIED;537840101;1
17-01-2023 00:01:46.932;AwmDetectorLog;NOTIDENTIFIED;537840104;3
17-01-2023 00:01:52.054;AwmDetectorLog;NOTIDENTIFIED;537840106;8
17-01-2023 00:01:52.184;AwmDetectorLog;NOTIDENTIFIED;537840107;3
17-01-2023 00:01:52.198;AwmDetectorLog;NOTIDENTIFIED;537840110;3
17-01-2023 00:01:57.275;AwmDetectorLog;NOTIDENTIFIED;537840113;3
17-01-2023 00:01:57.401;AwmDetectorLog;NOTIDENTIFIED;537840114;8
17-01-2023 00:02:02.477;AwmDetectorLog;NOTIDENTIFIED;537840116;3
17-01-2023 00:02:02.602;AwmDetectorLog;NOTIDENTIFIED;537840119;3
17-01-2023 00:02:07.719;AwmDetectorLog;NOTIDENTIFIED;537840122;8
17-01-2023 00:02:07.851;AwmDetectorLog;NOTIDENTIFIED;537840123;4
17-01-2023 00:02:07.982;AwmDetectorLog;NOTIDENTIFIED;537840126;3
17-01-2023 00:02:12.974;AwmDetectorLog;NOTIDENTIFIED;537840129;3
17-01-2023 00:02:13.100;AwmDetectorLog;NOTIDENTIFIED;537840131;9
17-01-2023 00:02:13.225;AwmDetectorLog;NOTIDENTIFIED;537840132;3
17-01-2023 00:02:18.316;AwmDetectorLog;NOTIDENTIFIED;537840135;3
17-01-2023 00:02:23.428;AwmDetectorLog;NOTIDENTIFIED;537840138;3
17-01-2023 00:02:23.556;AwmDetectorLog;NOTIDENTIFIED;537840139;8
17-01-2023 00:02:23.686;AwmDetectorLog;NOTIDENTIFIED;537840141;3
