17-01-2023 00:00:00.668;SensorsPointerLog;PRF;OPS_8495;259202;259184;259200;OK;OK;16;2
17-01-2023 00:00:01.843;SensorsPointerLog;PRF;HPS2_1FD3;259207;259184;259200;OK;OK;16;7
17-01-2023 00:00:03.676;SensorsPointerLog;DAC;APS_8CC8;259214;259197;259213;OK;OK;16;1
17-01-2023 00:00:04.095;SensorsPointerLog;PRF;OPS_8495;259216;259200;259216;OK;OK;16;0
17-01-2023 00:00:05.174;SensorsPointerLog;PRF;HPS2_1FD3;259220;259200;259216;OK;OK;16;4
17-01-2023 00:00:07.451;SensorsPointerLog;DAC;APS_8CC8;259229;259213;259229;OK;OK;16;0
17-01-2023 00:00:08.331;SensorsPointerLog;PRF;OPS_8495;259233;259216;259232;OK;OK;16;1
17-01-2023 00:00:09.311;SensorsPointerLog;PRF;HPS2_1FD3;259237;259216;259232;OK;OK;16;5
17-01-2023 00:00:11.436;SensorsPointerLog;DAC;APS_8CC8;259245;259229;259245;OK;OK;16;0
17-01-2023 00:00:12.068;SensorsPointerLog;PRF;OPS_8495;259248;259232;259248;OK;OK;16;0
17-01-2023 00:00:13.149;SensorsPointerLog;PRF;HPS2_1FD3;259252;259232;259248;OK;OK;16;4
17-01-2023 00:00:15.358;SensorsPointerLog;DAC;APS_8CC8;259261;259245;259261;OK;OK;16;0
17-01-2023 00:00:16.503;SensorsPointerLog;PRF;OPS_8495;259266;259248;259264;OK;OK;16;2
17-01-2023 00:00:17.383;SensorsPointerLog;PRF;HPS2_1FD3;259269;259248;259264;OK;OK;16;5
17-01-2023 00:00:19.874;SensorsPointerLog;DAC;APS_8CC8;259279;259261;259277;OK;OK;16;2
17-01-2023 00:00:20.134;SensorsPointerLog;PRF;OPS_8495;259280;259264;259280;OK;OK;16;0
17-01-2023 00:00:21.714;SensorsPointerLog;PRF;HPS2_1FD3;259286;259264;259280;OK;OK;16;6
17-01-2023 00:00:23.477;SensorsPointerLog;DAC;APS_8CC8;259293;259277;259293;OK;OK;16;0
17-01-2023 00:00:24.265;SensorsPointerLog;PRF;OPS_8495;259297;259280;259296;OK;OK;16;1
17-01-2023 00:00:25.342;SensorsPointerLog;PRF;HPS2_1FD3;259301;259280;259296;OK;OK;16;5
17-01-2023 00:00:27.328;SensorsPointerLog;DAC;APS_8CC8;259309;259293;259309;OK;OK;16;0
17-01-2023 00:00:28.197;SensorsPointerLog;PRF;OPS_8495;259312;259296;259312;OK;OK;16;0
17-01-2023 00:00:29.280;SensorsPointerLog;PRF;HPS2_1FD3;259317;259296;259312;OK;OK;16;5
17-01-2023 00:00:31.390;SensorsPointerLog;DAC;APS_8CC8;259325;259309;259325;OK;OK;16;0
17-01-2023 00:00:32.033;SensorsPointerLog;PRF;OPS_8495;259328;259312;259328;OK;OK;16;0
17-01-2023 00:00:33.407;SensorsPointerLog;PRF;HPS2_1FD3;259333;259312;259328;OK;OK;16;5
17-01-2023 00:00:35.802;SensorsPointerLog;DAC;APS_8CC8;259343;259325;259341;OK;OK;16;2
17-01-2023 00:00:36.172;SensorsPointerLog;PRF;OPS_8495;259344;259328;259344;OK;OK;16;0
17-01-2023 00:00:37.843;SensorsPointerLog;PRF;HPS2_1FD3;259351;259328;259344;OK;OK;16;7
17-01-2023 00:00:39.337;SensorsPointerLog;DAC;APS_8CC8;259357;259341;259357;OK;OK;16;0
17-01-2023 00:00:40.014;SensorsPointerLog;PRF;OPS_8495;259360;259344;259360;OK;OK;16;0
17-01-2023 00:00:41.177;SensorsPointerLog;PRF;HPS2_1FD3;259364;259344;259360;OK;OK;16;4
17-01-2023 00:00:43.495;SensorsPointerLog;DAC;APS_8CC8;259373;259357;259373;OK;OK;16;0
17-01-2023 00:00:44.154;SensorsPointerLog;PRF;OPS_8495;259376;259360;259376;OK;OK;16;0
17-01-2023 00:00:45.311;SensorsPointerLog;PRF;HPS2_1FD3;259381;259360;259376;OK;OK;16;5
17-01-2023 00:00:47.316;SensorsPointerLog;DAC;APS_8CC8;259389;259373;259389;OK;OK;16;0
17-01-2023 00:00:48.094;SensorsPointerLog;PRF;OPS_8495;259392;259376;259392;OK;OK;16;0
17-01-2023 00:00:49.448;SensorsPointerLog;PRF;HPS2_1FD3;259397;259376;259392;OK;OK;16;5
17-01-2023 00:00:51.527;SensorsPointerLog;DAC;APS_8CC8;259406;259389;259405;OK;OK;16;1
17-01-2023 00:00:52.733;SensorsPointerLog;PRF;OPS_8495;259410;259392;259408;OK;OK;16;2
