23-01-2023 00:41:43.653;AwmDetectorLog;NOTIDENTIFIED;538360897;9
23-01-2023 00:41:48.739;AwmDetectorLog;NOTIDENTIFIED;538360904;7
23-01-2023 00:41:48.876;AwmDetectorLog;NOTIDENTIFIED;538360901;5
23-01-2023 00:41:54.019;AwmDetectorLog;NOTIDENTIFIED;538360909;8
23-01-2023 00:41:54.032;AwmDetectorLog;NOTIDENTIFIED;538360912;3
23-01-2023 00:41:59.132;AwmDetectorLog;NOTIDENTIFIED;538360912;8
23-01-2023 00:41:59.264;AwmDetectorLog;NOTIDENTIFIED;538360915;3
23-01-2023 00:42:04.364;AwmDetectorLog;NOTIDENTIFIED;538360918;3
23-01-2023 00:42:04.496;AwmDetectorLog;NOTIDENTIFIED;538360921;3
23-01-2023 00:42:04.629;AwmDetectorLog;NOTIDENTIFIED;538360921;9
23-01-2023 00:42:09.622;AwmDetectorLog;NOTIDENTIFIED;538360924;3
23-01-2023 00:42:09.884;AwmDetectorLog;NOTIDENTIFIED;538360928;4
23-01-2023 00:42:14.871;AwmDetectorLog;NOTIDENTIFIED;538360929;8
23-01-2023 00:42:15.009;AwmDetectorLog;NOTIDENTIFIED;538360931;3
23-01-2023 00:42:20.105;AwmDetectorLog;NOTIDENTIFIED;538360933;2
23-01-2023 00:42:20.120;AwmDetectorLog;NOTIDENTIFIED;538360936;3
23-01-2023 00:42:20.242;AwmDetectorLog;NOTIDENTIFIED;538360938;9
23-01-2023 00:42:25.328;AwmDetectorLog;NOTIDENTIFIED;538360939;3
23-01-2023 00:42:25.452;AwmDetectorLog;NOTIDENTIFIED;538360943;4
23-01-2023 00:42:30.570;AwmDetectorLog;NOTIDENTIFIED;538360945;7
23-01-2023 00:42:30.705;AwmDetectorLog;NOTIDENTIFIED;538360946;3
23-01-2023 00:42:35.726;AwmDetectorLog;NOTIDENTIFIED;538360949;3
23-01-2023 00:42:35.852;AwmDetectorLog;NOTIDENTIFIED;538360952;3
23-01-2023 00:42:35.986;AwmDetectorLog;NOTIDENTIFIED;538360953;8
23-01-2023 00:42:41.068;AwmDetectorLog;NOTIDENTIFIED;538360955;3
23-01-2023 00:42:41.201;AwmDetectorLog;NOTIDENTIFIED;538360958;3
23-01-2023 00:42:46.223;AwmDetectorLog;NOTIDENTIFIED;538360961;3
23-01-2023 00:42:46.350;AwmDetectorLog;NOTIDENTIFIED;538360962;9
23-01-2023 00:42:46.483;AwmDetectorLog;NOTIDENTIFIED;538360964;3
23-01-2023 00:42:51.594;AwmDetectorLog;NOTIDENTIFIED;538360967;3
23-01-2023 00:42:56.696;AwmDetectorLog;NOTIDENTIFIED;538360970;8
23-01-2023 00:42:56.822;AwmDetectorLog;NOTIDENTIFIED;538360971;4
23-01-2023 00:42:56.953;AwmDetectorLog;NOTIDENTIFIED;538360974;3
23-01-2023 00:43:01.963;AwmDetectorLog;NOTIDENTIFIED;538360977;3
23-01-2023 00:43:02.096;AwmDetectorLog;NOTIDENTIFIED;538360979;9
23-01-2023 00:43:02.223;AwmDetectorLog;NOTIDENTIFIED;538360979;2
23-01-2023 00:43:07.311;AwmDetectorLog;NOTIDENTIFIED;538360982;3
23-01-2023 00:43:07.445;AwmDetectorLog;NOTIDENTIFIED;538360986;4
23-01-2023 00:43:12.525;AwmDetectorLog;NOTIDENTIFIED;538360986;7
23-01-2023 00:43:12.549;AwmDetectorLog;NOTIDENTIFIED;538360989;3
23-01-2023 00:43:17.657;AwmDetectorLog;NOTIDENTIFIED;538360992;3
23-01-2023 00:43:17.921;AwmDetectorLog;NOTIDENTIFIED;538360995;9
23-01-2023 00:43:17.942;AwmDetectorLog;NOTIDENTIFIED;538360995;3
23-01-2023 00:43:23.029;AwmDetectorLog;NOTIDENTIFIED;538360998;3
23-01-2023 00:43:23.044;AwmDetectorLog;NOTIDENTIFIED;538361001;3
23-01-2023 00:43:28.230;AwmDetectorLog;NOTIDENTIFIED;538361003;8
23-01-2023 00:43:28.363;AwmDetectorLog;NOTIDENTIFIED;538361004;3
23-01-2023 00:43:33.380;AwmDetectorLog;NOTIDENTIFIED;538361007;3
23-01-2023 00:43:33.514;AwmDetectorLog;NOTIDENTIFIED;538361010;3
23-01-2023 00:43:33.650;AwmDetectorLog;NOTIDENTIFIED;538361010;7
23-01-2023 00:43:38.750;AwmDetectorLog;NOTIDENTIFIED;538361014;4
23-01-2023 00:43:38.764;AwmDetectorLog;NOTIDENTIFIED;538361017;3
23-01-2023 00:43:43.856;AwmDetectorLog;NOTIDENTIFIED;538361019;9
23-01-2023 00:43:43.984;AwmDetectorLog;NOTIDENTIFIED;538361019;2
23-01-2023 00:43:49.118;AwmDetectorLog;NOTIDENTIFIED;538361023;4
23-01-2023 00:43:49.247;AwmDetectorLog;NOTIDENTIFIED;538361025;2
23-01-2023 00:43:54.334;AwmDetectorLog;NOTIDENTIFIED;538361028;9
23-01-2023 00:43:54.465;AwmDetectorLog;NOTIDENTIFIED;538361029;4
23-01-2023 00:43:54.480;AwmDetectorLog;NOTIDENTIFIED;538361032;3
23-01-2023 00:43:59.553;AwmDetectorLog;NOTIDENTIFIED;538361035;3
23-01-2023 00:43:59.678;AwmDetectorLog;NOTIDENTIFIED;538361035;7
23-01-2023 00:44:04.765;AwmDetectorLog;NOTIDENTIFIED;538361038;3
23-01-2023 00:44:04.890;AwmDetectorLog;NOTIDENTIFIED;538361041;3
23-01-2023 00:44:10.023;AwmDetectorLog;NOTIDENTIFIED;538361044;3
23-01-2023 00:44:10.154;AwmDetectorLog;NOTIDENTIFIED;538361044;9
23-01-2023 00:44:10.284;AwmDetectorLog;NOTIDENTIFIED;538361047;3
23-01-2023 00:44:15.365;AwmDetectorLog;NOTIDENTIFIED;538361050;3
23-01-2023 00:44:15.384;AwmDetectorLog;NOTIDENTIFIED;538361052;8
23-01-2023 00:44:15.507;AwmDetectorLog;NOTIDENTIFIED;538361053;3
23-01-2023 00:44:20.590;AwmDetectorLog;NOTIDENTIFIED;538361056;3
23-01-2023 00:44:25.735;AwmDetectorLog;NOTIDENTIFIED;538361060;4
23-01-2023 00:44:25.867;AwmDetectorLog;NOTIDENTIFIED;538361060;8
23-01-2023 00:44:25.883;AwmDetectorLog;NOTIDENTIFIED;538361062;2
23-01-2023 00:44:31.060;AwmDetectorLog;NOTIDENTIFIED;538361066;4
23-01-2023 00:44:31.185;AwmDetectorLog;NOTIDENTIFIED;538361069;3
23-01-2023 00:44:31.198;AwmDetectorLog;NOTIDENTIFIED;538361069;9
23-01-2023 00:44:36.379;AwmDetectorLog;NOTIDENTIFIED;538361072;3
23-01-2023 00:44:36.511;AwmDetectorLog;NOTIDENTIFIED;538361075;3
23-01-2023 00:44:41.549;AwmDetectorLog;NOTIDENTIFIED;538361076;7
23-01-2023 00:44:41.681;AwmDetectorLog;NOTIDENTIFIED;538361078;3
23-01-2023 00:44:46.764;AwmDetectorLog;NOTIDENTIFIED;538361080;2
23-01-2023 00:44:46.900;AwmDetectorLog;NOTIDENTIFIED;538361083;3
23-01-2023 00:44:52.004;AwmDetectorLog;NOTIDENTIFIED;538361085;9
23-01-2023 00:44:52.019;AwmDetectorLog;NOTIDENTIFIED;538361087;4
23-01-2023 00:44:52.140;AwmDetectorLog;NOTIDENTIFIED;538361090;3
23-01-2023 00:44:57.234;AwmDetectorLog;NOTIDENTIFIED;538361093;3
23-01-2023 00:44:57.502;AwmDetectorLog;NOTIDENTIFIED;538361093;8
23-01-2023 00:44:57.517;AwmDetectorLog;NOTIDENTIFIED;538361093;0
23-01-2023 00:44:57.644;AwmDetectorLog;NOTIDENTIFIED;538361095;2
23-01-2023 00:45:02.625;AwmDetectorLog;NOTIDENTIFIED;538361098;3
23-01-2023 00:45:07.807;AwmDetectorLog;NOTIDENTIFIED;538361102;4
23-01-2023 00:45:07.936;AwmDetectorLog;NOTIDENTIFIED;538361102;9
23-01-2023 00:45:07.950;AwmDetectorLog;NOTIDENTIFIED;538361105;3
23-01-2023 00:45:13.045;AwmDetectorLog;NOTIDENTIFIED;538361108;3
