22-01-2023 01:01:52.479;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:01:56.490;LAMLog;4; -; -; -; HOLD; -; -; INPUT SILENCE; 
22-01-2023 01:02:00.505;LAMLog;4; -; -; -; HOLD; -; -; INPUT SILENCE; 
22-01-2023 01:02:04.519;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:02:08.532;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:02:12.547;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:02:16.561;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:02:20.575;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:02:24.589;LAMLog;4; -; -; -; HOLD; -; -; INPUT SILENCE; 
22-01-2023 01:02:28.605;LAMLog;4; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:02:32.619;LAMLog;4; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:02:36.632;LAMLog;4; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:02:40.666;LAMLog;0; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:02:44.672;LAMLog;0; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:02:48.686;LAMLog;0; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:02:52.699;LAMLog;0; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:02:56.730;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:00.738;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:04.745;LAMLog;4; -; -; -; HOLD; -; -; INPUT SILENCE; 
22-01-2023 01:03:08.759;LAMLog;4; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:03:12.772;LAMLog;4; -; -; -; INPUT SILENCE; -; -; INPUT SILENCE; 
22-01-2023 01:03:16.787;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:20.801;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:24.815;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:28.829;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:32.841;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:36.855;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:40.869;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:44.890;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:48.905;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:52.926;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:03:56.941;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:00.957;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:04.970;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:08.989;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:13.002;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:17.015;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:21.031;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:25.045;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:29.059;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:33.074;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:37.088;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:41.095;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:45.110;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:49.124;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:53.138;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:04:57.152;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:05:01.168;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:05:05.183;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:05:09.197;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:05:13.210;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:05:17.224;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:05:21.238;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:05:25.252;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
22-01-2023 01:05:29.266;LAMLog;4; -; -; -; MATCH; -; -; INPUT SILENCE; 
