27-01-2023 00:12:28.217;LcmMemoryUsage;1126928384;37224448;10847800;26376648
27-01-2023 00:42:28.309;LcmMemoryUsage;1142013952;37224448;10873064;26351384
27-01-2023 01:12:28.401;LcmMemoryUsage;1130717184;37224448;10933952;26290496
27-01-2023 01:42:28.499;LcmMemoryUsage;1131167744;37224448;10770784;26453664
27-01-2023 02:12:28.595;LcmMemoryUsage;1132367872;39321600;11473136;27848464
27-01-2023 02:42:28.702;LcmMemoryUsage;1151074304;39321600;11770952;27550648
27-01-2023 03:12:28.787;LcmMemoryUsage;1163247616;39321600;11823216;27498384
27-01-2023 03:42:28.891;LcmMemoryUsage;1100275712;39321600;11674264;27647336
27-01-2023 04:12:28.997;LcmMemoryUsage;1126539264;39321600;11681024;27640576
27-01-2023 04:42:27.720;LcmMemoryUsage;1131499520;39321600;12034728;27286872
27-01-2023 05:12:27.722;LcmMemoryUsage;1109278720;39321600;11963272;27358328
27-01-2023 05:42:27.733;LcmMemoryUsage;1090764800;39321600;11867384;27454216
27-01-2023 06:12:27.717;LcmMemoryUsage;1106407424;39321600;11803752;27517848
27-01-2023 06:42:27.714;LcmMemoryUsage;1141755904;39321600;11866112;27455488
27-01-2023 07:12:27.715;LcmMemoryUsage;1142472704;39321600;11933088;27388512
27-01-2023 07:42:27.717;LcmMemoryUsage;1063137280;39321600;12108384;27213216
27-01-2023 08:12:27.720;LcmMemoryUsage;1148702720;39321600;12424560;26897040
27-01-2023 08:42:41.123;LcmMemoryUsage;1147297792;39321600;12655032;26666568
27-01-2023 09:12:27.708;LcmMemoryUsage;1119506432;39321600;12674312;26647288
27-01-2023 09:42:27.712;LcmMemoryUsage;1143611392;39321600;12678136;26643464
27-01-2023 13:38:34.611;LcmMemoryUsage;1230811136;22020096;2745584;19274512
27-01-2023 13:54:06.137;LcmMemoryUsage;1222291456;20971520;3170080;17801440
27-01-2023 14:54:00.029;LcmMemoryUsage;1218691072;22544384;2763912;19780472
27-01-2023 15:01:18.183;LcmMemoryUsage;1206669312;22020096;2556048;19464048
27-01-2023 15:08:00.028;LcmMemoryUsage;1221648384;22544384;2685168;19859216
27-01-2023 15:15:25.050;LcmMemoryUsage;1204400128;22020096;3294528;18725568
27-01-2023 15:45:11.728;LcmMemoryUsage;1253806080;22020096;4701112;17318984
27-01-2023 16:15:11.828;LcmMemoryUsage;1166909440;22020096;4956928;17063168
27-01-2023 16:45:11.953;LcmMemoryUsage;1149718528;22020096;5056016;16964080
27-01-2023 17:15:12.050;LcmMemoryUsage;1133023232;22020096;5101528;16918568
27-01-2023 17:45:12.144;LcmMemoryUsage;1152581632;22020096;4011656;18008440
27-01-2023 17:50:49.624;LcmMemoryUsage;1190981632;27262976;3438424;23824552
27-01-2023 18:18:50.065;LcmMemoryUsage;1153531904;35651584;5062464;30589120
