27-01-2023 00:12:28.204;AudioCaptureMemoryUsage;1127047168;8912896;2366352;6546544
27-01-2023 00:42:28.295;AudioCaptureMemoryUsage;1142013952;8912896;2366352;6546544
27-01-2023 01:12:28.389;AudioCaptureMemoryUsage;1130717184;8912896;2366208;6546688
27-01-2023 01:42:28.488;AudioCaptureMemoryUsage;1131167744;8912896;2366720;6546176
27-01-2023 02:12:28.584;AudioCaptureMemoryUsage;1132367872;8912896;2366720;6546176
27-01-2023 02:42:28.678;AudioCaptureMemoryUsage;1151455232;8912896;2368144;6544752
27-01-2023 03:12:28.765;AudioCaptureMemoryUsage;1163247616;8912896;2367952;6544944
27-01-2023 03:42:28.880;AudioCaptureMemoryUsage;1100402688;8912896;2366672;6546224
27-01-2023 04:12:28.984;AudioCaptureMemoryUsage;1126539264;8912896;2368192;6544704
27-01-2023 04:42:27.707;AudioCaptureMemoryUsage;1131880448;8912896;2368192;6544704
27-01-2023 05:12:27.710;AudioCaptureMemoryUsage;1108643840;8912896;2368000;6544896
27-01-2023 05:42:27.720;AudioCaptureMemoryUsage;1091002368;8912896;2368144;6544752
27-01-2023 06:12:27.704;AudioCaptureMemoryUsage;1106407424;8912896;2368144;6544752
27-01-2023 06:42:27.699;AudioCaptureMemoryUsage;1141882880;8912896;2368144;6544752
27-01-2023 07:12:27.702;AudioCaptureMemoryUsage;1142472704;8912896;2368120;6544776
27-01-2023 07:42:27.703;AudioCaptureMemoryUsage;1063137280;8912896;2366840;6546056
27-01-2023 08:12:27.706;AudioCaptureMemoryUsage;1148829696;8912896;2370936;6541960
27-01-2023 08:42:41.111;AudioCaptureMemoryUsage;1147305984;8912896;2372472;6540424
27-01-2023 09:12:27.696;AudioCaptureMemoryUsage;1119633408;8912896;2382520;6530376
27-01-2023 09:42:27.697;AudioCaptureMemoryUsage;1143865344;8912896;2381240;6531656
27-01-2023 13:38:34.674;AudioCaptureMemoryUsage;1230069760;5242880;1549608;3693272
27-01-2023 13:54:06.198;AudioCaptureMemoryUsage;1221951488;5767168;1979992;3787176
27-01-2023 14:54:00.102;AudioCaptureMemoryUsage;1218088960;5242880;1540400;3702480
27-01-2023 15:01:18.235;AudioCaptureMemoryUsage;1206276096;5242880;1625688;3617192
27-01-2023 15:08:00.081;AudioCaptureMemoryUsage;1221300224;4718592;1094128;3624464
27-01-2023 15:15:25.090;AudioCaptureMemoryUsage;1204187136;4718592;1092008;3626584
27-01-2023 15:45:11.756;AudioCaptureMemoryUsage;1253552128;5242880;1678536;3564344
27-01-2023 16:15:11.861;AudioCaptureMemoryUsage;1166782464;5242880;1678344;3564536
27-01-2023 16:45:11.978;AudioCaptureMemoryUsage;1149591552;5242880;1678344;3564536
27-01-2023 17:15:12.080;AudioCaptureMemoryUsage;1133023232;5242880;1678152;3564728
27-01-2023 17:45:12.174;AudioCaptureMemoryUsage;1152589824;5242880;1676872;3566008
27-01-2023 17:50:49.668;AudioCaptureMemoryUsage;1190895616;5242880;1622608;3620272
27-01-2023 18:18:50.090;AudioCaptureMemoryUsage;1153347584;5242880;1783152;3459728
