05-03-2023 00:00:10.577;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:05:10.599;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:10:10.621;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:15:10.641;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:20:10.663;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:25:10.686;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:30:10.706;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:35:10.729;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:40:10.751;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:45:10.767;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:50:10.789;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 00:55:10.811;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:00:10.832;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:05:10.854;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:10:10.877;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:15:10.908;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:20:10.923;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:25:10.944;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:30:10.967;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:35:10.986;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:40:11.007;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:45:11.028;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:50:11.050;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 01:55:11.064;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:00:11.087;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:05:11.109;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:10:11.131;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:15:11.165;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:20:11.186;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:25:11.208;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:30:11.226;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:35:11.243;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:40:11.265;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:45:11.288;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:50:11.307;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 02:55:11.327;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:00:11.347;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:05:11.368;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:10:11.389;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:15:11.412;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:20:11.434;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:25:11.457;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:30:11.478;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:35:11.500;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:40:11.522;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:45:11.544;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:50:11.567;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 03:55:11.587;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:00:11.606;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:05:11.634;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:10:11.651;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:15:11.672;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:20:11.703;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:25:11.724;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:30:11.745;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:35:11.767;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:40:11.788;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:45:11.810;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:50:11.832;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 04:55:11.844;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:00:11.866;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:05:11.888;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:10:11.910;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:15:11.931;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:20:11.952;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:25:11.974;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:30:11.997;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:35:12.017;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:40:12.037;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:45:12.056;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:50:12.072;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 05:55:12.098;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:00:12.119;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:05:12.141;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:10:12.162;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:15:12.184;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:20:12.201;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:25:12.224;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:30:12.246;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:35:12.271;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:40:12.293;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:45:12.315;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:50:12.346;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 06:55:12.361;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:00:12.382;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:05:12.404;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:10:12.426;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:15:12.446;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:20:12.466;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:25:12.487;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:30:12.508;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:35:12.531;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:40:12.552;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:45:12.574;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:50:12.598;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 07:55:12.613;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 08:00:05.543;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 0; -; M: 0 | F: 0; 
05-03-2023 08:00:06.499;StatusLog;USB; NORMAL_OP; TV_ON; 0; -; M: 0 | F: 0; 
05-03-2023 08:00:10.939;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1; M: 0 | F: 0; 
05-03-2023 08:02:22.422;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 08:03:07.570;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 0; 1; M: 0 | F: 0; 
05-03-2023 08:03:10.342;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1; M: 0 | F: 0; 
05-03-2023 08:07:22.482;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 08:08:07.639;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 0; 1; M: 0 | F: 0; 
05-03-2023 08:08:10.361;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1; M: 0 | F: 0; 
05-03-2023 08:16:26.506;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 08:20:06.708;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 0; 1; M: 0 | F: 0; 
05-03-2023 08:20:10.371;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1; M: 0 | F: 0; 
05-03-2023 09:00:15.586;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 09:01:06.738;StatusLog;USB; NORMAL_OP; TV_ON_SILENT; 0; 1; M: 0 | F: 0; 
05-03-2023 09:01:10.292;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1; M: 0 | F: 0; 
05-03-2023 09:01:16.658;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2; M: 0 | F: 0; 
05-03-2023 09:01:21.589;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3; M: 0 | F: 0; 
05-03-2023 09:01:27.040;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4; M: 0 | F: 0; 
05-03-2023 09:01:31.156;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4,5; M: 0 | F: 0; 
05-03-2023 09:01:36.462;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4,5,6; M: 0 | F: 0; 
05-03-2023 09:01:41.769;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4,5,6,7; M: 0 | F: 0; 
05-03-2023 09:01:45.716;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4,5,6,7,8; M: 0 | F: 0; 
05-03-2023 09:01:58.027;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4,5,6,7,8; M: 1 | F: 0; 
05-03-2023 09:02:02.560;StatusLog;USB; NORMAL_OP; TV_ON; 0; 1,2,3,4,5,6,7,8; M: 2 | F: 0; 
05-03-2023 14:00:22.748;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
05-03-2023 14:05:22.650;StatusLog;USB; NORMAL_OP; TV_OFF; 0; -; -; 
