05-03-2023 20:00:09.516;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972806; 3; CONTENT
05-03-2023 20:00:09.652;AwmDetectionLog;1; AWM_Ink; -1; 71.447; 1.0; 541972806; 0; TIMESTAMP
05-03-2023 20:00:19.879;AwmDetectionLog;1; AWM_Ink; 35248; -1.0; 0.9; 541972813; 3; CONTENT
05-03-2023 20:00:20.015;AwmDetectionLog;1; AWM_Ink; -1; 78.914; 1.0; 541972813; 0; TIMESTAMP
05-03-2023 20:00:30.959;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972828; 3; CONTENT
05-03-2023 20:00:31.092;AwmDetectionLog;1; AWM_Ink; -1; 93.941; 1.0; 541972828; 0; TIMESTAMP
05-03-2023 20:00:47.088;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972842; 2; CONTENT
05-03-2023 20:00:47.095;AwmDetectionLog;1; AWM_Ink; -1; 3.439; 0.9; 541972843; 1; TIMESTAMP
05-03-2023 20:00:57.576;AwmDetectionLog;1; AWM_Ink; -1; -1.0; 0.0; 541972850; 0; MARKED NOT IDENTIFIED
05-03-2023 20:00:57.714;AwmDetectionLog;1; AWM_Ink; -1; -1.0; 0.0; 541972854; 4; NOT IDENTIFIED
05-03-2023 20:01:02.867;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972857; 3; CONTENT
05-03-2023 20:01:03.005;AwmDetectionLog;1; AWM_Ink; -1; 22.956; 1.0; 541972857; 0; TIMESTAMP
05-03-2023 20:01:13.601;AwmDetectionLog;1; AWM_Ink; -1; -1.0; 0.0; 541972868; 3; NOT IDENTIFIED
05-03-2023 20:01:13.758;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972872; 2; CONTENT
05-03-2023 20:01:18.896;AwmDetectionLog;1; AWM_Ink; -1; 43.433; 0.9; 541972873; 1; TIMESTAMP
05-03-2023 20:01:29.352;AwmDetectionLog;1; AWM_Ink; -1; -1.0; 0.0; 541972884; 4; NOT IDENTIFIED
05-03-2023 20:01:34.616;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972888; 3; CONTENT
05-03-2023 20:01:34.634;AwmDetectionLog;1; AWM_Ink; -1; 63.452; 1.0; 541972888; 0; TIMESTAMP
05-03-2023 20:01:40.404;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972898; 3; CONTENT
05-03-2023 20:01:40.411;AwmDetectionLog;1; AWM_Ink; -1; 3.447; 1.0; 541972898; 0; TIMESTAMP
05-03-2023 20:01:50.886;AwmDetectionLog;1; AWM_Ink; -1; -1.0; 0.0; 541972908; 3; NOT IDENTIFIED
05-03-2023 20:01:56.122;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972912; 2; CONTENT
05-03-2023 20:01:56.257;AwmDetectionLog;1; AWM_Ink; -1; 18.455; 0.9; 541972913; 1; TIMESTAMP
05-03-2023 20:02:06.769;AwmDetectionLog;1; AWM_Ink; -1; -1.0; 0.0; 541972923; 3; NOT IDENTIFIED
05-03-2023 20:02:12.104;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.29; 541972927; 2; CONTENT
05-03-2023 20:02:12.252;AwmDetectionLog;1; AWM_Ink; -1; 33.943; 0.9; 541972928; 1; TIMESTAMP
05-03-2023 20:02:22.666;AwmDetectionLog;1; AWM_Ink; -1; -1.0; 0.0; 541972939; 4; NOT IDENTIFIED
05-03-2023 20:02:27.892;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541972943; 3; CONTENT
05-03-2023 20:02:28.031;AwmDetectionLog;1; AWM_Ink; -1; 48.449; 1.0; 541972943; 0; TIMESTAMP
05-03-2023 20:02:38.660;AwmDetectionLog;1; AWM_Ink; -1; -1.0; 0.0; 541972953; 3; NOT IDENTIFIED
05-03-2023 20:08:35.673;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973312; 2; CONTENT
05-03-2023 20:08:35.817;AwmDetectionLog;1; AWM_Ink; -1; 3.429; 0.9; 541973313; 1; TIMESTAMP
05-03-2023 20:08:46.430;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973322; 2; CONTENT
05-03-2023 20:08:46.439;AwmDetectionLog;1; AWM_Ink; -1; 18.456; 0.9; 541973323; 1; TIMESTAMP
05-03-2023 20:08:57.157;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973333; 3; CONTENT
05-03-2023 20:08:57.165;AwmDetectionLog;1; AWM_Ink; -1; 77.936; 1.0; 541973333; 0; TIMESTAMP
05-03-2023 20:09:07.804;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.33; 541973343; 3; CONTENT
05-03-2023 20:09:07.812;AwmDetectionLog;1; AWM_Ink; -1; 78.467; 1.0; 541973343; 0; TIMESTAMP
05-03-2023 20:09:18.545;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973352; 2; CONTENT
05-03-2023 20:09:18.553;AwmDetectionLog;1; AWM_Ink; -1; 83.407; 0.9; 541973353; 1; TIMESTAMP
05-03-2023 20:09:29.157;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973363; 3; CONTENT
05-03-2023 20:09:29.164;AwmDetectionLog;1; AWM_Ink; -1; 103.434; 1.0; 541973363; 0; TIMESTAMP
05-03-2023 20:10:28.208;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973422; 2; CONTENT
05-03-2023 20:10:28.215;AwmDetectionLog;1; AWM_Ink; -1; 3.466; 0.9; 541973423; 1; TIMESTAMP
05-03-2023 20:10:44.050;AwmDetectionLog;1; AWM_Ink; 35248; -1.0; 0.9; 541973439; 3; CONTENT
05-03-2023 20:10:44.189;AwmDetectionLog;1; AWM_Ink; -1; 18.955; 1.0; 541973439; 0; TIMESTAMP
05-03-2023 20:11:00.128;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973454; 3; CONTENT
05-03-2023 20:11:00.268;AwmDetectionLog;1; AWM_Ink; -1; 34.443; 1.0; 541973454; 0; TIMESTAMP
05-03-2023 20:11:16.151;AwmDetectionLog;1; AWM_Ink; 35248; -1.0; 0.9; 541973470; 3; CONTENT
05-03-2023 20:11:16.292;AwmDetectionLog;1; AWM_Ink; -1; 49.931; 1.0; 541973470; 0; TIMESTAMP
05-03-2023 20:11:27.132;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973485; 3; CONTENT
05-03-2023 20:11:27.270;AwmDetectionLog;1; AWM_Ink; -1; 64.959; 1.0; 541973485; 0; TIMESTAMP
05-03-2023 20:11:42.901;AwmDetectionLog;1; AWM_Ink; 35248; -1.0; 0.9; 541973499; 3; CONTENT
05-03-2023 20:11:43.040;AwmDetectionLog;1; AWM_Ink; -1; 78.944; 1.0; 541973499; 0; TIMESTAMP
05-03-2023 20:11:59.190;AwmDetectionLog;1; AWM_Ink; 34694; -1.0; 0.9; 541973516; 3; CONTENT
05-03-2023 20:11:59.208;AwmDetectionLog;1; AWM_Ink; -1; 95.925; 1.0; 541973516; 0; TIMESTAMP
