02-03-2023 08:00:08.877;SensorsPointerLog;DAC;OPS_7D70;28835;28816;28832;OK;OK;16;3
02-03-2023 08:00:11.387;SensorsPointerLog;PRF;OPS_85A3;28845;28829;28845;OK;OK;16;0
02-03-2023 08:00:12.774;SensorsPointerLog;DAC;OPS_7D70;28851;28832;28848;OK;OK;16;3
02-03-2023 08:00:15.217;SensorsPointerLog;PRF;OPS_85A3;28860;28845;28861;OK;OK;16;1
02-03-2023 08:00:17.386;SensorsPointerLog;DAC;OPS_7D70;28869;28848;28864;OK;OK;16;5
02-03-2023 08:00:19.351;SensorsPointerLog;PRF;OPS_85A3;28877;28861;28877;OK;OK;16;0
02-03-2023 08:00:20.840;SensorsPointerLog;DAC;OPS_7D70;28883;28864;28880;OK;OK;16;3
02-03-2023 08:00:23.291;SensorsPointerLog;PRF;OPS_85A3;28893;28877;28893;OK;OK;16;0
02-03-2023 08:00:24.742;SensorsPointerLog;DAC;OPS_7D70;28898;28880;28896;OK;OK;16;2
02-03-2023 08:00:27.322;SensorsPointerLog;PRF;OPS_85A3;28909;28893;28909;OK;OK;16;0
02-03-2023 08:00:28.833;SensorsPointerLog;DAC;OPS_7D70;28915;28896;28912;OK;OK;16;3
02-03-2023 08:00:31.257;SensorsPointerLog;PRF;OPS_85A3;28925;28909;28925;OK;OK;16;0
02-03-2023 08:00:33.254;SensorsPointerLog;DAC;OPS_7D70;28933;28912;28928;OK;OK;16;5
02-03-2023 08:00:35.393;SensorsPointerLog;PRF;OPS_85A3;28941;28925;28941;OK;OK;16;0
02-03-2023 08:00:36.964;SensorsPointerLog;DAC;OPS_7D70;28947;28928;28944;OK;OK;16;3
02-03-2023 08:00:39.230;SensorsPointerLog;PRF;OPS_85A3;28956;28941;28957;OK;OK;16;1
02-03-2023 08:00:40.839;SensorsPointerLog;DAC;OPS_7D70;28963;28944;28960;OK;OK;16;3
02-03-2023 08:00:43.966;SensorsPointerLog;PRF;OPS_85A3;28975;28957;28973;OK;OK;16;2
02-03-2023 08:00:44.721;SensorsPointerLog;DAC;OPS_7D70;28978;28960;28976;OK;OK;16;2
02-03-2023 08:00:47.303;SensorsPointerLog;PRF;OPS_85A3;28989;28973;28989;OK;OK;16;0
02-03-2023 08:00:48.828;SensorsPointerLog;DAC;OPS_7D70;28995;28976;28992;OK;OK;16;3
02-03-2023 08:00:51.345;SensorsPointerLog;PRF;OPS_85A3;29005;28989;29005;OK;OK;16;0
02-03-2023 08:00:53.243;SensorsPointerLog;DAC;OPS_7D70;29012;28992;29008;OK;OK;16;4
02-03-2023 08:00:55.181;SensorsPointerLog;PRF;OPS_85A3;29020;29005;29021;OK;OK;16;1
02-03-2023 08:00:56.894;SensorsPointerLog;DAC;OPS_7D70;29027;29008;29024;OK;OK;16;3
02-03-2023 08:00:59.820;SensorsPointerLog;PRF;OPS_85A3;29039;29021;29037;OK;OK;16;2
02-03-2023 08:01:00.869;SensorsPointerLog;DAC;OPS_7D70;29043;29024;29040;OK;OK;16;3
02-03-2023 08:01:03.347;SensorsPointerLog;PRF;OPS_85A3;29053;29037;29053;OK;OK;16;0
02-03-2023 08:01:04.760;SensorsPointerLog;DAC;OPS_7D70;29059;29040;29056;OK;OK;16;3
02-03-2023 08:01:07.285;SensorsPointerLog;PRF;OPS_85A3;29069;29053;29069;OK;OK;16;0
02-03-2023 08:01:09.346;SensorsPointerLog;DAC;OPS_7D70;29077;29056;29072;OK;OK;16;5
