01-03-2023 00:09:36.328;StatusBitLog;BAD_MNET bit changed to 0
01-03-2023 00:09:36.331;StatusBitLog;Status bitmask: 1000000001000000000000
01-03-2023 00:09:36.334;StatusBitLog;MRST = 0
01-03-2023 00:09:36.335;StatusBitLog;BTRC = 0
01-03-2023 00:09:36.337;StatusBitLog;ONOFF = 0
01-03-2023 00:09:36.339;StatusBitLog;DAC = 0
01-03-2023 00:09:36.341;StatusBitLog;XPS = 0
01-03-2023 00:09:36.343;StatusBitLog;SPS = 0
01-03-2023 00:09:36.345;StatusBitLog;INET = 0
01-03-2023 00:09:36.347;StatusBitLog;DMBE = 0
01-03-2023 00:09:36.349;StatusBitLog;RTM = 0
01-03-2023 00:09:36.352;StatusBitLog;LOG = 0
01-03-2023 00:09:36.354;StatusBitLog;NTP = 0
01-03-2023 00:09:36.355;StatusBitLog;BAT = 0
01-03-2023 00:09:36.357;StatusBitLog;DATA = 1
01-03-2023 00:09:36.359;StatusBitLog;CMODE = 0
01-03-2023 00:09:36.361;StatusBitLog;SIM = 0
01-03-2023 00:09:36.363;StatusBitLog;SYNC = 0
01-03-2023 00:09:36.365;StatusBitLog;RSU = 0
01-03-2023 00:09:36.367;StatusBitLog;DAC_JACK = 0
01-03-2023 00:09:36.369;StatusBitLog;PRF_JACK = 0
01-03-2023 00:09:36.371;StatusBitLog;DAC_NCSD = 0
01-03-2023 00:09:36.373;StatusBitLog;PRF_NCSD = 0
01-03-2023 00:09:36.376;StatusBitLog;AWM = 1
01-03-2023 00:09:36.379;StatusBitLog;BAD_MNET = 0
01-03-2023 00:09:36.381;StatusBitLog;LINEIN_JACK = 0
01-03-2023 00:09:36.383;StatusBitLog;DAC_SIGNAL = 0
01-03-2023 00:09:40.396;StatusBitLog;BAD_MNET bit changed to 1
01-03-2023 00:09:40.398;StatusBitLog;Status bitmask: 11000000001000000000000
01-03-2023 00:09:40.400;StatusBitLog;MRST = 0
01-03-2023 00:09:40.402;StatusBitLog;BTRC = 0
01-03-2023 00:09:40.404;StatusBitLog;ONOFF = 0
01-03-2023 00:09:40.406;StatusBitLog;DAC = 0
01-03-2023 00:09:40.408;StatusBitLog;XPS = 0
01-03-2023 00:09:40.410;StatusBitLog;SPS = 0
01-03-2023 00:09:40.412;StatusBitLog;INET = 0
01-03-2023 00:09:40.414;StatusBitLog;DMBE = 0
01-03-2023 00:09:40.416;StatusBitLog;RTM = 0
01-03-2023 00:09:40.418;StatusBitLog;LOG = 0
01-03-2023 00:09:40.420;StatusBitLog;NTP = 0
01-03-2023 00:09:40.422;StatusBitLog;BAT = 0
01-03-2023 00:09:40.424;StatusBitLog;DATA = 1
01-03-2023 00:09:40.426;StatusBitLog;CMODE = 0
01-03-2023 00:09:40.428;StatusBitLog;SIM = 0
01-03-2023 00:09:40.430;StatusBitLog;SYNC = 0
01-03-2023 00:09:40.432;StatusBitLog;RSU = 0
01-03-2023 00:09:40.434;StatusBitLog;DAC_JACK = 0
01-03-2023 00:09:40.436;StatusBitLog;PRF_JACK = 0
01-03-2023 00:09:40.438;StatusBitLog;DAC_NCSD = 0
01-03-2023 00:09:40.440;StatusBitLog;PRF_NCSD = 0
01-03-2023 00:09:40.442;StatusBitLog;AWM = 1
01-03-2023 00:09:40.444;StatusBitLog;BAD_MNET = 1
01-03-2023 00:09:40.446;StatusBitLog;LINEIN_JACK = 0
01-03-2023 00:09:40.448;StatusBitLog;DAC_SIGNAL = 0
01-03-2023 00:12:00.683;StatusBitLog;BAD_MNET bit changed to 0
01-03-2023 00:12:00.685;StatusBitLog;Status bitmask: 1000000001000000000000
01-03-2023 00:12:00.687;StatusBitLog;MRST = 0
01-03-2023 00:12:00.690;StatusBitLog;BTRC = 0
01-03-2023 00:12:00.693;StatusBitLog;ONOFF = 0
01-03-2023 00:12:00.696;StatusBitLog;DAC = 0
01-03-2023 00:12:00.698;StatusBitLog;XPS = 0
01-03-2023 00:12:00.700;StatusBitLog;SPS = 0
01-03-2023 00:12:00.702;StatusBitLog;INET = 0
01-03-2023 00:12:00.704;StatusBitLog;DMBE = 0
01-03-2023 00:12:00.706;StatusBitLog;RTM = 0
01-03-2023 00:12:00.708;StatusBitLog;LOG = 0
01-03-2023 00:12:00.711;StatusBitLog;NTP = 0
01-03-2023 00:12:00.712;StatusBitLog;BAT = 0
01-03-2023 00:12:00.714;StatusBitLog;DATA = 1
01-03-2023 00:12:00.716;StatusBitLog;CMODE = 0
01-03-2023 00:12:00.718;StatusBitLog;SIM = 0
01-03-2023 00:12:00.720;StatusBitLog;SYNC = 0
01-03-2023 00:12:00.724;StatusBitLog;RSU = 0
01-03-2023 00:12:00.726;StatusBitLog;DAC_JACK = 0
01-03-2023 00:12:00.728;StatusBitLog;PRF_JACK = 0
01-03-2023 00:12:00.730;StatusBitLog;DAC_NCSD = 0
01-03-2023 00:12:00.732;StatusBitLog;PRF_NCSD = 0
01-03-2023 00:12:00.733;StatusBitLog;AWM = 1
01-03-2023 00:12:00.735;StatusBitLog;BAD_MNET = 0
01-03-2023 00:12:00.737;StatusBitLog;LINEIN_JACK = 0
01-03-2023 00:12:00.739;StatusBitLog;DAC_SIGNAL = 0
01-03-2023 00:12:08.758;StatusBitLog;BAD_MNET bit changed to 1
