01-03-2023 00:04:36.823;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:14:40.479;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:19:40.501;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:24:40.523;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:29:40.545;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:34:40.567;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:39:40.589;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:44:40.608;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:49:40.630;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:54:40.650;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 14:59:40.671;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:04:40.693;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:09:40.713;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:14:40.746;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:19:40.761;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:24:40.781;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:29:40.802;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:34:40.822;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:39:40.843;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:44:40.864;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:49:40.888;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:54:40.910;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 15:59:40.941;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:04:40.963;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:09:40.985;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:14:41.008;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:19:41.027;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:24:41.048;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:29:41.067;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:34:41.091;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:39:41.115;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:44:41.138;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:49:41.161;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:54:41.181;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 16:59:41.203;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:04:41.223;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:09:41.244;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:14:41.265;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:19:41.290;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:24:41.310;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:29:41.333;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:34:41.355;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:39:41.377;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:44:41.400;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:49:41.418;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:54:41.440;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 17:59:41.460;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:04:41.488;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:09:41.503;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:14:41.525;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:19:41.548;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:24:41.569;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:29:41.588;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:34:41.609;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:39:41.628;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:44:41.648;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:49:41.669;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:54:41.683;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 18:59:41.705;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:04:41.726;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:09:41.747;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:14:41.768;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:19:41.782;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:24:41.803;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:29:41.823;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:34:41.845;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:39:41.866;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:44:41.890;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:49:41.914;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:54:41.937;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 19:59:41.959;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:04:41.979;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:09:41.999;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:14:42.018;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:19:42.039;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:24:42.057;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:29:42.081;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:34:42.106;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:39:42.131;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:44:42.154;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:49:42.184;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:54:42.199;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 20:59:42.221;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:04:42.242;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:09:42.262;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:14:42.283;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:19:42.306;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:24:42.329;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:29:42.350;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:34:42.374;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:39:42.396;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:44:42.419;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:49:42.440;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:54:42.461;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 21:59:42.481;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:04:42.505;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:09:42.527;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:14:42.549;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:19:42.569;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:24:42.592;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:29:42.614;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:34:42.634;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:39:42.656;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:44:42.677;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:49:42.698;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:54:42.720;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 22:59:42.738;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 23:04:42.758;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 23:09:42.780;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 23:14:42.802;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 23:19:42.822;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 23:24:42.843;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 23:29:42.864;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 23:34:42.885;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
01-03-2023 23:39:42.913;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
