02-03-2023 00:04:43.016;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 03:29:43.902;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 03:34:43.922;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 03:39:43.942;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 03:44:43.962;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 03:49:43.982;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 03:54:44.010;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 03:59:44.032;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:04:44.054;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:09:44.076;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:14:44.097;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:19:44.118;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:24:44.141;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:29:44.164;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:34:44.188;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:39:44.211;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:44:44.233;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:49:44.255;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:54:44.276;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 04:59:44.298;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:04:44.318;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:09:44.342;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:14:44.375;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:19:44.392;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:24:44.414;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:29:44.435;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:34:44.456;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:39:44.477;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:44:44.498;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:49:44.520;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:54:44.540;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 05:59:44.563;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:04:44.585;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:09:44.607;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:14:44.629;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:19:44.652;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:24:44.673;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:29:44.698;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:34:44.718;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:39:44.738;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:44:44.759;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:49:44.781;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:54:44.802;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 06:59:44.824;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:04:44.845;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:09:44.868;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:14:44.889;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:19:44.909;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:24:44.931;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:29:44.951;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:34:44.973;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:39:44.994;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:44:45.014;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:49:45.034;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:54:45.057;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 07:59:45.090;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:04:45.105;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:09:45.127;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:14:45.147;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:19:45.172;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:24:45.194;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:29:45.212;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:34:45.234;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:39:45.258;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:44:45.280;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:49:45.302;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:54:45.324;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 08:59:45.345;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:04:45.366;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:09:45.390;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:14:45.413;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:19:45.435;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:24:45.457;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:29:45.478;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:34:45.498;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:39:45.519;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:44:45.537;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:49:45.557;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:54:45.580;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 09:59:45.603;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:04:45.626;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:09:45.649;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:14:45.669;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:19:45.689;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:24:45.709;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:29:45.730;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:34:45.751;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:39:45.771;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:44:45.792;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:49:45.822;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:54:45.836;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 10:59:45.857;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:04:45.880;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:09:45.902;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:14:45.922;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:19:45.943;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:24:45.963;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:29:45.984;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:34:46.004;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:39:46.026;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:44:46.045;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:49:46.066;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:54:46.089;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 11:59:46.111;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:04:46.132;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:09:46.155;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:14:46.176;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:19:46.200;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:24:46.224;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:29:46.247;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:34:46.269;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:39:46.292;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:44:46.313;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:49:46.334;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:54:46.354;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 12:59:46.375;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:04:46.393;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:09:46.418;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:14:46.440;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:19:46.464;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:24:46.485;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:29:46.506;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:34:46.538;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:39:46.553;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:44:46.574;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:49:46.594;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:54:46.617;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 13:59:46.641;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:04:46.665;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:09:46.687;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:14:46.710;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:19:46.732;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:24:46.753;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:29:46.774;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:34:46.795;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:39:46.816;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:44:46.838;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:49:46.859;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:54:46.878;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 14:59:46.900;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:04:46.922;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:09:46.942;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:14:46.963;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:19:46.984;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:24:47.004;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:29:47.024;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:34:47.044;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:39:47.065;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:44:47.086;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:49:47.106;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:54:47.129;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 15:59:47.151;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:04:47.171;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:09:47.192;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:14:47.215;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:19:47.239;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:24:47.267;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:29:47.284;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:34:47.305;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:39:47.327;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:44:47.350;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:49:47.368;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:54:47.387;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 16:59:47.410;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:04:47.433;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:09:47.457;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:14:47.480;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:19:47.502;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:24:47.525;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:29:47.546;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:34:47.568;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:39:47.588;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:44:47.608;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:49:47.630;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:54:47.654;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 17:59:47.677;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:04:47.699;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:09:47.722;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:14:47.743;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:19:47.765;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:24:47.786;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:29:47.807;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:34:47.830;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:39:47.852;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:44:47.874;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:49:47.895;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:54:47.915;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 18:59:47.935;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:04:47.956;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:09:47.987;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:14:48.000;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:19:48.022;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:24:48.041;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:29:48.062;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:34:48.083;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:39:48.104;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:44:48.124;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:49:48.145;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:54:48.167;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 19:59:48.188;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 20:04:48.207;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 20:09:48.231;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 20:14:48.255;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 20:19:48.278;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 20:24:48.302;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 20:29:48.324;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 20:34:15.873;StatusLog;AC; NORMAL_OP; TV_ON_SILENT; 0; -; M: 0 | F: 0; 
02-03-2023 20:34:17.173;StatusLog;AC; NORMAL_OP; TV_ON; 0; -; M: 0 | F: 0; 
02-03-2023 20:34:25.134;StatusLog;AC; NORMAL_OP; TV_ON; 0; 1; M: 0 | F: 0; 
02-03-2023 23:08:17.622;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:13:17.525;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:18:17.546;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:23:17.566;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:28:17.589;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:33:17.610;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:38:17.633;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:43:17.654;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:48:17.686;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:53:17.703;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
02-03-2023 23:58:17.724;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
