28-02-2023 00:00:01.015;OnOffLog;1;0.0;10
28-02-2023 00:00:06.188;OnOffLog;1;0.0;10
28-02-2023 00:00:11.362;OnOffLog;1;0.0;10
28-02-2023 00:00:16.535;OnOffLog;1;0.0;10
28-02-2023 00:00:21.705;OnOffLog;1;0.0;10
28-02-2023 00:00:26.878;OnOffLog;1;0.0;10
28-02-2023 00:00:32.051;OnOffLog;1;0.0;10
28-02-2023 00:00:37.223;OnOffLog;1;0.0;10
28-02-2023 00:00:42.395;OnOffLog;1;0.0;10
28-02-2023 00:00:47.570;OnOffLog;1;0.0;10
28-02-2023 00:00:52.744;OnOffLog;1;0.0;10
28-02-2023 00:00:57.919;OnOffLog;1;0.0;10
28-02-2023 00:01:03.092;OnOffLog;1;0.0;10
28-02-2023 00:01:08.265;OnOffLog;1;0.0;10
28-02-2023 00:01:13.440;OnOffLog;1;0.0;10
28-02-2023 00:01:18.613;OnOffLog;1;0.0;10
28-02-2023 00:01:23.786;OnOffLog;1;0.0;10
28-02-2023 00:01:28.960;OnOffLog;1;0.0;10
28-02-2023 00:01:34.135;OnOffLog;1;0.0;10
28-02-2023 00:01:39.309;OnOffLog;1;0.0;10
28-02-2023 00:01:44.483;OnOffLog;1;0.0;10
28-02-2023 00:01:49.657;OnOffLog;1;0.0;10
28-02-2023 00:01:54.831;OnOffLog;1;0.0;10
28-02-2023 00:02:00.005;OnOffLog;1;0.0;10
28-02-2023 00:02:05.179;OnOffLog;1;0.0;10
28-02-2023 00:02:10.352;OnOffLog;1;0.0;10
28-02-2023 00:02:15.525;OnOffLog;1;0.0;10
28-02-2023 00:02:20.699;OnOffLog;1;0.0;10
28-02-2023 00:02:25.872;OnOffLog;1;0.0;10
28-02-2023 00:02:31.045;OnOffLog;1;0.0;10
28-02-2023 00:02:36.218;OnOffLog;1;0.0;10
28-02-2023 00:02:41.391;OnOffLog;1;0.0;10
28-02-2023 00:02:46.564;OnOffLog;1;0.0;10
28-02-2023 00:02:51.736;OnOffLog;1;0.0;10
28-02-2023 00:02:56.909;OnOffLog;1;0.0;10
28-02-2023 00:03:02.084;OnOffLog;1;0.0;10
28-02-2023 00:03:07.257;OnOffLog;1;0.0;10
28-02-2023 00:03:12.430;OnOffLog;1;0.0;10
28-02-2023 00:03:17.603;OnOffLog;1;0.0;10
28-02-2023 00:03:22.776;OnOffLog;1;0.0;10
28-02-2023 00:03:27.949;OnOffLog;1;0.0;10
28-02-2023 00:03:33.122;OnOffLog;1;0.0;10
28-02-2023 00:03:38.301;OnOffLog;1;0.0;10
28-02-2023 00:03:43.475;OnOffLog;1;0.0;10
28-02-2023 00:03:48.648;OnOffLog;1;0.0;10
28-02-2023 00:03:53.821;OnOffLog;1;0.0;10
28-02-2023 00:03:58.994;OnOffLog;1;0.0;10
28-02-2023 00:04:04.165;OnOffLog;1;0.0;10
28-02-2023 00:04:09.338;OnOffLog;1;0.0;10
28-02-2023 00:04:14.512;OnOffLog;1;0.0;10
28-02-2023 00:04:19.686;OnOffLog;1;0.0;10
28-02-2023 00:04:24.862;OnOffLog;1;0.0;10
28-02-2023 00:04:30.034;OnOffLog;1;0.0;10
28-02-2023 00:04:35.206;OnOffLog;1;0.0;10
28-02-2023 00:04:40.379;OnOffLog;1;0.0;10
28-02-2023 00:04:45.552;OnOffLog;1;0.0;10
28-02-2023 00:04:50.725;OnOffLog;1;0.0;10
28-02-2023 00:04:55.898;OnOffLog;1;0.0;10
28-02-2023 00:05:01.072;OnOffLog;1;0.0;10
28-02-2023 00:05:06.246;OnOffLog;1;0.0;10
28-02-2023 00:05:11.419;OnOffLog;1;0.0;10
28-02-2023 00:05:16.593;OnOffLog;1;0.0;10
28-02-2023 00:05:21.766;OnOffLog;1;0.0;10
28-02-2023 00:05:26.939;OnOffLog;1;0.0;10
28-02-2023 00:05:32.110;OnOffLog;1;0.0;10
28-02-2023 00:05:37.284;OnOffLog;1;0.0;10
28-02-2023 00:05:42.457;OnOffLog;1;0.0;10
28-02-2023 00:05:47.630;OnOffLog;1;0.0;10
