01-03-2023 00:27:45.065;StorageStats;7959900160;16000000000
01-03-2023 00:27:50.075;StorageStats;7959896064;16000000000
01-03-2023 00:27:55.069;StorageStats;7959896064;16000000000
01-03-2023 00:28:27.354;StorageStats;7959896064;16000000000
01-03-2023 00:28:32.355;StorageStats;7959896064;16000000000
01-03-2023 00:29:10.705;StorageStats;7959896064;16000000000
01-03-2023 00:57:45.146;StorageStats;7959859200;16000000000
01-03-2023 00:57:50.157;StorageStats;7959859200;16000000000
01-03-2023 00:57:55.159;StorageStats;7959859200;16000000000
01-03-2023 00:58:27.434;StorageStats;7959859200;16000000000
01-03-2023 00:58:32.437;StorageStats;7959859200;16000000000
01-03-2023 00:59:10.801;StorageStats;7959855104;16000000000
01-03-2023 01:27:45.228;StorageStats;7959822336;16000000000
01-03-2023 01:27:50.246;StorageStats;7959822336;16000000000
01-03-2023 01:27:55.240;StorageStats;7959822336;16000000000
01-03-2023 01:28:27.516;StorageStats;7959822336;16000000000
01-03-2023 01:28:32.517;StorageStats;7959822336;16000000000
01-03-2023 01:29:10.887;StorageStats;7959801856;16000000000
01-03-2023 01:57:45.308;StorageStats;7959748608;16000000000
01-03-2023 01:57:50.328;StorageStats;7959748608;16000000000
01-03-2023 01:57:55.329;StorageStats;7959748608;16000000000
01-03-2023 01:58:27.599;StorageStats;7959748608;16000000000
01-03-2023 01:58:32.602;StorageStats;7959748608;16000000000
01-03-2023 01:59:10.974;StorageStats;7959744512;16000000000
01-03-2023 02:27:45.390;StorageStats;7959695360;16000000000
01-03-2023 02:27:50.416;StorageStats;7959695360;16000000000
01-03-2023 02:27:55.411;StorageStats;7959695360;16000000000
01-03-2023 02:28:27.686;StorageStats;7959695360;16000000000
01-03-2023 02:28:32.682;StorageStats;7959695360;16000000000
01-03-2023 02:29:11.057;StorageStats;7959691264;16000000000
01-03-2023 02:57:45.473;StorageStats;7959646208;16000000000
01-03-2023 02:57:50.496;StorageStats;7959646208;16000000000
01-03-2023 02:57:55.504;StorageStats;7959646208;16000000000
01-03-2023 02:58:27.768;StorageStats;7959646208;16000000000
01-03-2023 02:58:32.770;StorageStats;7959646208;16000000000
01-03-2023 02:59:11.145;StorageStats;7959642112;16000000000
01-03-2023 03:27:45.556;StorageStats;7959592960;16000000000
01-03-2023 03:27:50.586;StorageStats;7959592960;16000000000
01-03-2023 03:27:55.585;StorageStats;7959592960;16000000000
01-03-2023 03:28:27.849;StorageStats;7959592960;16000000000
01-03-2023 03:28:32.851;StorageStats;7959588864;16000000000
01-03-2023 03:29:11.226;StorageStats;7959588864;16000000000
01-03-2023 03:57:45.642;StorageStats;7962230784;16000000000
01-03-2023 03:57:50.668;StorageStats;7962230784;16000000000
01-03-2023 03:57:55.670;StorageStats;7962230784;16000000000
01-03-2023 03:58:27.930;StorageStats;7962226688;16000000000
01-03-2023 03:58:32.932;StorageStats;7962226688;16000000000
01-03-2023 03:59:11.323;StorageStats;7962226688;16000000000
01-03-2023 04:27:45.731;StorageStats;7962193920;16000000000
01-03-2023 04:27:50.750;StorageStats;7962193920;16000000000
01-03-2023 04:27:55.752;StorageStats;7962193920;16000000000
01-03-2023 04:28:28.011;StorageStats;7962189824;16000000000
01-03-2023 04:28:33.013;StorageStats;7962189824;16000000000
01-03-2023 04:29:11.405;StorageStats;7962165248;16000000000
01-03-2023 04:57:45.830;StorageStats;7962124288;16000000000
01-03-2023 04:57:50.831;StorageStats;7962120192;16000000000
01-03-2023 04:57:55.834;StorageStats;7962120192;16000000000
01-03-2023 04:58:28.092;StorageStats;7962116096;16000000000
