02-03-2023 00:00:03.144;OnOffLog;1;0.0;10
02-03-2023 00:00:08.319;OnOffLog;1;0.0;10
02-03-2023 00:00:13.493;OnOffLog;1;0.0;10
02-03-2023 00:00:18.667;OnOffLog;1;0.0;10
02-03-2023 00:00:23.842;OnOffLog;1;0.0;10
02-03-2023 00:00:29.015;OnOffLog;1;0.0;10
02-03-2023 00:00:34.190;OnOffLog;1;0.0;10
02-03-2023 00:00:39.366;OnOffLog;1;0.0;10
02-03-2023 00:00:44.540;OnOffLog;1;0.0;10
02-03-2023 00:00:49.713;OnOffLog;1;0.0;10
02-03-2023 00:00:54.885;OnOffLog;1;0.0;10
02-03-2023 00:01:00.060;OnOffLog;1;0.0;10
02-03-2023 00:01:05.232;OnOffLog;1;0.0;10
02-03-2023 00:01:10.407;OnOffLog;1;0.0;10
02-03-2023 00:01:15.580;OnOffLog;1;0.0;10
02-03-2023 00:01:20.753;OnOffLog;1;0.0;10
02-03-2023 00:01:25.926;OnOffLog;1;0.0;10
02-03-2023 00:01:31.100;OnOffLog;1;0.0;10
02-03-2023 00:01:36.274;OnOffLog;1;0.0;10
02-03-2023 00:01:41.447;OnOffLog;1;0.0;10
02-03-2023 00:01:46.620;OnOffLog;1;0.0;10
02-03-2023 00:01:51.795;OnOffLog;1;0.0;10
02-03-2023 00:01:56.969;OnOffLog;1;0.0;10
02-03-2023 00:02:02.144;OnOffLog;1;0.0;10
02-03-2023 00:02:07.317;OnOffLog;1;0.0;10
02-03-2023 00:02:12.491;OnOffLog;1;0.0;10
02-03-2023 00:02:17.664;OnOffLog;1;0.0;10
02-03-2023 00:02:22.836;OnOffLog;1;0.0;10
02-03-2023 00:02:28.011;OnOffLog;1;0.0;10
02-03-2023 00:02:33.182;OnOffLog;1;0.0;10
02-03-2023 00:02:38.356;OnOffLog;1;0.0;10
02-03-2023 00:02:43.529;OnOffLog;1;0.0;10
02-03-2023 00:02:48.704;OnOffLog;1;0.0;10
02-03-2023 00:02:53.875;OnOffLog;1;0.0;10
02-03-2023 00:02:59.045;OnOffLog;1;0.0;10
02-03-2023 00:03:04.217;OnOffLog;1;0.0;10
02-03-2023 00:03:09.390;OnOffLog;1;0.0;10
02-03-2023 00:03:14.564;OnOffLog;1;0.0;10
02-03-2023 00:03:19.737;OnOffLog;1;0.0;10
02-03-2023 00:03:24.911;OnOffLog;1;0.0;10
02-03-2023 00:03:30.084;OnOffLog;1;0.0;10
02-03-2023 00:03:35.256;OnOffLog;1;0.0;10
02-03-2023 00:03:40.508;OnOffLog;1;0.0;10
02-03-2023 00:03:45.682;OnOffLog;1;0.0;10
02-03-2023 00:03:50.857;OnOffLog;1;0.0;10
02-03-2023 00:03:56.031;OnOffLog;1;0.0;10
02-03-2023 00:04:01.204;OnOffLog;1;0.0;10
02-03-2023 00:04:06.375;OnOffLog;1;0.0;10
02-03-2023 00:04:11.545;OnOffLog;1;0.0;10
02-03-2023 00:04:16.715;OnOffLog;1;0.0;10
02-03-2023 00:04:21.888;OnOffLog;1;0.0;10
02-03-2023 00:04:27.061;OnOffLog;1;0.0;10
02-03-2023 00:04:32.235;OnOffLog;1;0.0;10
02-03-2023 00:04:37.409;OnOffLog;1;0.0;10
02-03-2023 00:04:42.583;OnOffLog;1;0.0;10
02-03-2023 00:04:47.757;OnOffLog;1;0.0;10
02-03-2023 00:04:52.930;OnOffLog;1;0.0;10
02-03-2023 00:04:58.105;OnOffLog;1;0.0;10
02-03-2023 00:05:03.286;OnOffLog;1;0.0;10
