28-02-2023 00:04:30.582;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 02:24:31.178;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 02:29:31.197;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 02:34:31.217;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 02:39:31.238;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 02:44:31.260;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 02:49:31.280;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 02:54:31.301;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 02:59:31.330;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:04:31.342;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:09:31.364;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:14:31.384;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:19:31.405;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:24:31.430;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:29:31.453;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:34:31.477;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:39:31.500;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:44:31.523;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:49:31.545;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:54:31.566;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 03:59:31.589;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:04:31.609;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:09:31.628;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:14:31.652;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:19:31.676;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:24:31.699;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:29:31.722;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:34:31.746;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:39:31.768;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:44:31.788;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:49:31.809;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:54:31.827;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 04:59:31.851;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:04:31.875;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:09:31.897;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:14:31.920;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:19:31.938;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:24:31.959;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:29:31.978;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:34:31.998;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:39:32.018;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:44:32.049;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:49:32.064;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:54:32.085;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 05:59:32.107;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:04:32.130;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:09:32.153;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:14:32.176;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:19:32.198;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:24:32.220;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:29:32.234;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:34:32.256;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:39:32.279;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:44:32.298;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:49:32.319;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:54:32.338;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 06:59:32.359;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:04:32.377;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:09:32.397;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:14:32.417;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:19:32.437;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:24:32.462;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:29:32.486;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:34:32.508;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:39:32.530;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:44:32.552;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:49:32.573;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:54:32.594;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 07:59:32.615;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:04:32.636;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:09:32.661;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:14:32.684;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:19:32.708;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:24:32.732;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:29:32.755;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:34:32.782;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:39:32.796;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:44:32.817;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:49:32.837;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:54:32.861;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 08:59:32.884;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:04:32.955;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:09:32.979;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:14:33.002;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:19:33.025;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:24:33.047;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:29:33.072;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:34:33.092;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:39:33.112;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:44:33.135;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:49:33.157;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:54:33.178;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 09:59:33.199;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:04:33.219;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:09:33.241;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:14:33.262;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:19:33.283;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:24:33.304;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:29:33.324;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:34:33.345;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:39:33.366;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:44:33.385;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:49:33.406;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:54:33.426;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 10:59:33.448;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:04:33.470;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:09:33.490;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:14:33.511;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:19:33.543;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:24:33.555;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:29:33.579;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:34:33.601;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:39:33.623;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:44:33.644;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:49:33.665;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:54:33.685;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 11:59:33.706;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:04:33.726;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:09:33.751;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:14:33.775;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:19:33.798;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:24:33.821;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:29:33.845;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:34:33.866;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:39:33.888;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:44:33.907;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:49:33.927;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:54:33.951;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 12:59:33.975;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:04:33.998;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:09:34.018;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:14:34.040;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:19:34.064;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:24:34.086;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:29:34.107;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:34:34.128;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:39:34.147;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:44:34.169;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:49:34.189;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:54:34.211;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 13:59:34.233;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:04:34.248;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:09:34.278;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:14:34.294;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:19:34.315;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:24:34.334;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:29:34.356;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:34:34.376;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:39:34.397;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:44:34.419;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:49:34.440;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:54:34.461;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 14:59:34.481;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:04:34.503;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:09:34.523;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:14:34.545;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:19:34.565;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:24:34.584;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:29:34.608;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:34:34.630;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:39:34.653;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:44:34.675;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:49:34.696;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:54:34.717;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 15:59:34.737;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:04:34.761;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:09:34.785;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:14:34.809;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:19:34.830;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:24:34.853;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:29:34.874;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:34:34.895;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:39:34.915;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:44:34.937;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:49:34.957;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:54:34.991;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 16:59:35.008;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:04:35.030;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:09:35.053;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:14:35.075;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:19:35.095;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:24:35.117;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:29:35.132;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:34:35.153;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:39:35.177;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:44:35.199;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:49:35.222;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:54:35.244;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 17:59:35.267;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:04:35.290;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:09:35.311;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:14:35.332;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:19:35.354;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:24:35.374;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:29:35.395;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:34:35.416;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:39:35.439;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:44:35.460;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:49:35.481;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:54:35.502;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 18:59:35.523;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:04:35.545;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:09:35.566;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:14:35.586;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:19:35.607;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:24:35.628;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:29:35.648;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:34:35.669;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:39:35.692;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:44:35.722;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:49:35.736;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:54:35.758;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 19:59:35.777;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:04:35.802;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:09:35.824;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:14:35.846;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:19:35.870;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:24:35.892;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:29:35.914;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:34:35.935;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:39:35.955;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:44:35.976;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:49:36.000;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:54:36.023;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 20:59:36.045;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:04:36.068;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:09:36.088;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:14:36.108;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:19:36.130;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:24:36.151;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:29:36.171;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:34:36.192;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:39:36.213;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:44:36.235;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:49:36.252;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:54:36.274;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 21:59:36.295;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:04:36.317;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:09:36.338;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:14:36.359;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:19:36.377;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:24:36.398;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:29:36.429;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:34:36.443;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:39:36.464;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:44:36.486;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:49:36.507;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:54:36.527;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 22:59:36.549;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 23:04:36.570;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 23:09:36.587;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 23:14:36.608;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 23:19:36.628;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 23:24:36.647;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 23:29:36.667;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 23:34:36.690;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
28-02-2023 23:39:36.712;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
