04-03-2023 00:03:34.248;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:08:34.268;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:13:34.289;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:18:34.308;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:23:34.327;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:28:34.347;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:33:34.369;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:38:34.390;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:43:34.412;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:48:34.434;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:53:34.457;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 00:58:34.480;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:03:34.502;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:08:34.523;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:13:34.543;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:18:34.563;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:23:34.585;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:28:34.605;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:33:34.638;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:38:34.653;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:43:34.674;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:48:34.696;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:53:34.718;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 01:58:34.738;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:03:34.759;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:08:34.777;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:13:34.797;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:13:34.821;StatusLog;AC; APP_RST; TV_OFF; 0; -; -; 
04-03-2023 02:15:18.736;StatusLog;AC; OS_RST; TV_OFF; 0; -; -; 
04-03-2023 02:15:43.735;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:20:43.642;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:25:43.670;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:30:43.697;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:35:43.725;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:40:43.750;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:45:43.775;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:50:43.793;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 02:55:43.822;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:00:44.822;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:05:44.848;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:10:44.877;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:15:44.902;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:20:44.929;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:25:44.952;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:30:44.977;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:35:45.003;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
04-03-2023 03:40:45.028;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
