07-03-2023 00:01:03.343;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:06:03.366;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:11:03.389;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:16:03.411;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:21:03.433;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:26:03.454;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:31:03.475;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:36:03.495;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:41:03.519;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:46:03.539;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:51:03.560;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 00:56:03.583;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:01:03.605;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:06:03.620;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:11:03.638;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:16:03.659;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:21:03.677;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:26:03.701;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:31:03.724;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:36:03.748;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:41:03.770;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:46:03.790;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:51:03.820;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 01:56:03.835;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 02:01:03.856;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
07-03-2023 02:06:03.876;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
