06-03-2023 00:00:57.060;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:05:57.085;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:10:57.109;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:15:57.131;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:20:57.153;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:25:57.176;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:30:57.198;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:35:57.218;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:40:57.239;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:45:57.269;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:50:57.286;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 00:55:57.310;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:00:57.333;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:05:57.356;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:10:57.379;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:15:57.403;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:20:57.425;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:25:57.447;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:30:57.470;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:35:57.494;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:40:57.515;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:45:57.537;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
06-03-2023 01:50:57.560;StatusLog;AC; NORMAL_OP; TV_OFF; 0; -; -; 
