14-07-2023 00:04:12.704;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:09:15.585;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:14:15.606;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:19:15.629;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:24:15.650;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:29:15.669;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:34:15.691;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:39:15.714;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:44:15.736;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:49:15.758;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:54:15.779;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 11:59:15.806;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:04:15.828;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:09:15.849;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:14:15.864;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:19:15.884;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:24:15.903;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:29:15.922;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:34:15.944;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:39:15.966;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:44:15.987;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:49:16.007;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:54:16.029;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 12:59:16.048;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:04:16.068;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:09:16.088;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:14:16.107;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:19:16.138;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:24:16.155;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:29:16.178;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:34:16.200;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:39:16.224;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:44:16.248;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:49:16.271;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:54:16.291;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 13:59:16.314;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:04:16.334;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:09:16.352;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:14:16.371;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:19:16.393;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:24:16.414;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:29:16.434;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:34:16.456;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:39:16.476;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:44:16.497;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:49:16.518;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:54:16.541;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 14:59:16.566;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:04:16.590;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:09:16.614;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:14:16.633;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:19:16.655;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:24:16.676;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:29:16.700;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:34:16.723;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:39:16.746;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:44:16.771;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:49:16.795;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:54:16.816;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 15:59:16.838;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:04:16.870;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:09:16.885;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:14:16.901;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:19:16.916;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:24:16.937;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:29:16.957;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:34:16.971;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:39:16.992;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:44:17.012;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:49:17.037;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:54:17.063;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 16:59:17.086;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:04:17.108;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:09:17.132;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:14:17.153;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:19:17.176;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:24:17.199;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:29:17.220;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:34:17.243;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:39:17.266;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:44:17.289;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:49:17.312;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:54:17.326;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 17:59:17.348;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:04:17.370;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:09:17.390;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:14:17.406;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:19:17.422;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:24:17.443;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:29:17.465;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:34:17.486;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:39:17.507;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:44:17.527;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:49:17.549;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:54:17.570;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 18:59:17.585;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:04:17.603;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:09:17.625;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:14:17.647;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:19:17.669;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:24:17.693;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:29:17.715;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:34:17.738;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:39:17.761;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:44:17.785;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:49:17.808;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:54:17.829;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 19:59:17.849;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:04:17.869;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:09:17.888;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:14:17.907;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:19:17.928;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:24:17.943;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:29:17.960;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:34:17.976;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:39:17.999;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:44:18.021;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:49:18.044;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:54:18.065;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 20:59:18.086;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:04:18.107;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:09:18.130;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:14:18.147;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:19:18.169;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:24:18.190;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:29:18.209;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:34:18.229;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:39:18.261;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:44:18.277;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:49:18.301;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:54:18.323;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 21:59:18.343;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:04:18.364;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:09:18.387;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:14:18.416;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:19:18.439;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:24:18.460;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:29:18.480;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:34:18.501;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:39:18.521;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:44:18.543;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:49:18.566;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:54:18.587;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 22:59:18.609;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 23:04:18.629;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 23:09:18.648;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 23:14:18.664;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 23:19:18.685;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 23:24:18.706;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 23:29:18.727;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 23:34:18.749;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
14-07-2023 23:39:18.769;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
