15-07-2023 00:04:18.882;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:09:18.904;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:14:18.926;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:19:18.950;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:24:18.975;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:29:19.006;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:34:19.024;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:39:19.046;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:44:19.068;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:49:19.092;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:54:19.114;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 00:59:19.135;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:04:19.158;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:09:19.179;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:14:19.198;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:19:19.219;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:24:19.237;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:29:19.257;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:34:19.284;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:39:19.306;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:44:19.330;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:49:19.352;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:54:19.376;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 01:59:19.399;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:04:19.418;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:09:19.435;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:14:19.452;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:19:19.475;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:24:19.497;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:29:19.514;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:34:19.536;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:39:19.559;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:44:19.579;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:49:19.600;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:54:19.619;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 02:59:19.641;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:04:19.663;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:09:19.685;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:14:19.715;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:19:19.729;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:24:19.751;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:29:19.774;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:34:19.796;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:39:19.816;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:44:19.837;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:49:19.860;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:54:19.884;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 03:59:19.906;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 04:04:19.929;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 04:09:19.952;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
15-07-2023 04:14:19.970;StatusLog;AC; NORMAL_OP; TV_OFF; 2; -; -; 
